,HCA,HCA,HCA,HCA,HCA,HCA,PEP,PEP,PEP,PEP,PEP,PEP,AEP,AEP,AEP,AEP,AEP,AEP,HST,HST,HST,HST,HST,HST,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,NOV,NOV,NOV,NOV,NOV,NOV,NEM,NEM,NEM,NEM,NEM,NEM,BAC,BAC,BAC,BAC,BAC,BAC,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,BA,BA,BA,BA,BA,BA
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,96.19999694824219,97.62999725341797,93.76000213623047,97.05999755859375,97.05999755859375,1841200.0,131.8300018310547,132.82000732421875,130.85000610351562,132.25999450683594,131.31573486328125,4626700.0,79.69999694824219,80.77999877929688,79.05000305175781,79.63999938964844,78.98698425292969,2586900.0,10.970000267028809,11.1899995803833,10.65999984741211,10.789999961853027,10.789999961853027,25473200.0,1396.8800048828125,1424.0,1386.9300537109375,1418.050048828125,1418.050048828125,2014300.0,12.010000228881836,12.380000114440918,11.960000038146973,12.25,12.25,8599300.0,59.56999969482422,61.970001220703125,59.18000030517578,61.7400016784668,61.50532150268555,9284100.0,23.200000762939453,23.90999984741211,23.100000381469727,23.75,23.585702896118164,61716200.0,2685.070068359375,2769.6298828125,2675.030029296875,2758.820068359375,2758.820068359375,3769700.0,90.0199966430664,91.49500274658203,90.0,91.19999694824219,91.03585815429688,140223200.0,188.02000427246094,188.49000549316406,180.3800048828125,183.3000030517578,183.3000030517578,65493100.0
2020-07-01,96.70999908447266,100.25,96.01000213623047,98.08000183105469,98.08000183105469,2240100.0,132.52999877929688,133.6199951171875,131.94000244140625,132.36000061035156,131.4150390625,3633000.0,79.76000213623047,82.51000213623047,79.70999908447266,82.0,81.32763671875,2378100.0,10.899999618530273,11.510000228881836,10.859999656677246,10.890000343322754,10.890000343322754,17424800.0,1419.1700439453125,1448.47998046875,1414.1800537109375,1442.0,1442.0,2109100.0,12.399999618530273,12.420000076293945,11.75,11.8100004196167,11.8100004196167,6195700.0,61.77000045776367,61.77000045776367,59.599998474121094,61.36000061035156,61.126766204833984,10870900.0,24.030000686645508,24.06999969482422,23.229999542236328,23.260000228881836,23.099092483520508,57379900.0,2757.989990234375,2895.0,2754.0,2878.699951171875,2878.699951171875,6363400.0,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,90.8636703491211,110737200.0,185.8800048828125,190.61000061035156,180.0399932861328,180.32000732421875,180.32000732421875,49036700.0
2020-07-02,100.19999694824219,102.18000030517578,97.7300033569336,97.97000122070312,97.97000122070312,1546000.0,133.5399932861328,134.1699981689453,132.5399932861328,132.85000610351562,131.9015350341797,2769200.0,82.66999816894531,83.29000091552734,82.30000305175781,82.5199966430664,81.84336853027344,1645300.0,11.199999809265137,11.380000114440918,10.84000015258789,10.949999809265137,10.949999809265137,7231300.0,1451.8399658203125,1488.52001953125,1451.0699462890625,1469.9300537109375,1469.9300537109375,2860900.0,12.149999618530273,12.489999771118164,12.09000015258789,12.100000381469727,12.100000381469727,5061500.0,60.88999938964844,61.9900016784668,60.220001220703125,60.959999084472656,60.7282829284668,8076800.0,23.84000015258789,23.989999771118164,23.219999313354492,23.290000915527344,23.12888526916504,56000200.0,2912.010009765625,2955.56005859375,2871.10009765625,2890.300048828125,2890.300048828125,6593400.0,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,90.8636703491211,114041600.0,185.5800018310547,187.7899932861328,180.42999267578125,180.80999755859375,180.80999755859375,41792300.0
2020-07-06,99.69000244140625,100.05999755859375,97.30999755859375,99.20999908447266,99.20999908447266,1361500.0,133.0800018310547,133.9499969482422,132.30999755859375,133.3000030517578,132.34832763671875,4221600.0,83.11000061035156,83.72000122070312,81.12000274658203,82.12000274658203,81.4466552734375,2250100.0,11.239999771118164,11.449999809265137,10.960000038146973,11.210000038146973,11.210000038146973,9223700.0,1488.1500244140625,1510.0,1476.97998046875,1499.6500244140625,1499.6500244140625,2235600.0,12.430000305175781,12.529999732971191,12.220000267028809,12.390000343322754,12.390000343322754,5748100.0,61.849998474121094,62.310001373291016,60.5,61.18000030517578,60.94744873046875,8335700.0,23.81999969482422,24.079999923706055,23.459999084472656,23.65999984741211,23.49632453918457,59589000.0,2934.969970703125,3059.8798828125,2930.0,3057.0400390625,3057.0400390625,6880600.0,92.5,93.94499969482422,92.46749877929688,93.4625015258789,93.2942886352539,118655600.0,184.52000427246094,189.36000061035156,181.60000610351562,187.91000366210938,187.91000366210938,49471700.0
2020-07-07,98.08999633789062,99.11000061035156,96.16000366210938,96.23999786376953,96.23999786376953,1280500.0,132.27000427246094,134.6199951171875,132.1699981689453,133.57000732421875,132.61639404296875,4424500.0,81.30000305175781,82.56999969482422,80.63999938964844,82.38999938964844,81.71443939208984,2944900.0,11.020000457763672,11.039999961853027,10.609999656677246,10.84000015258789,10.84000015258789,13259000.0,1496.1300048828125,1521.3199462890625,1489.699951171875,1489.9200439453125,1489.9200439453125,2118200.0,12.199999809265137,12.220000267028809,11.579999923706055,11.609999656677246,11.609999656677246,7075100.0,60.86000061035156,62.63999938964844,60.84000015258789,62.470001220703125,62.232547760009766,9097300.0,23.3799991607666,23.389999389648438,22.899999618530273,23.010000228881836,22.85082244873047,60645800.0,3058.550048828125,3069.550048828125,2990.0,3000.1201171875,3000.1201171875,5257500.0,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,93.00481414794922,112424400.0,185.07000732421875,185.07000732421875,178.64999389648438,178.8800048828125,178.8800048828125,37105300.0
2020-07-08,96.22000122070312,96.22000122070312,93.3499984741211,95.62999725341797,95.62999725341797,1600800.0,134.16000366210938,134.69000244140625,133.16000366210938,134.22000122070312,133.26174926757812,3798200.0,82.18000030517578,82.9000015258789,81.70999908447266,82.41999816894531,81.74418640136719,1809400.0,10.800000190734863,10.829999923706055,10.600000381469727,10.729999542236328,10.729999542236328,12047100.0,1500.800048828125,1511.1700439453125,1492.300048828125,1503.5999755859375,1503.5999755859375,1588300.0,11.729999542236328,11.960000038146973,11.380000114440918,11.449999809265137,11.449999809265137,6131300.0,63.790000915527344,64.23999786376953,62.70000076293945,63.43000030517578,63.18889617919922,10902300.0,23.030000686645508,23.190000534057617,22.700000762939453,23.100000381469727,22.94019889831543,52922600.0,3022.610107421875,3083.969970703125,3012.429931640625,3081.110107421875,3081.110107421875,5037600.0,94.18000030517578,95.375,94.08999633789062,95.34249877929688,95.17090606689453,117092000.0,179.0500030517578,181.5800018310547,175.50999450683594,180.0800018310547,180.0800018310547,38116200.0
2020-07-09,95.76000213623047,95.9800033569336,92.05999755859375,94.33999633789062,94.33999633789062,2934100.0,132.89999389648438,133.94000244140625,131.72999572753906,132.7100067138672,131.76254272460938,4005200.0,81.91999816894531,82.43000030517578,80.4800033569336,82.0199966430664,81.34746551513672,2034400.0,10.680000305175781,10.75,10.390000343322754,10.510000228881836,10.510000228881836,9443800.0,1509.9300537109375,1529.1400146484375,1495.5899658203125,1518.6600341796875,1518.6600341796875,2091800.0,11.449999809265137,11.550000190734863,10.8100004196167,10.829999923706055,10.829999923706055,4933500.0,64.2699966430664,64.54000091552734,61.560001373291016,62.72999954223633,62.491554260253906,8702200.0,22.940000534057617,23.15999984741211,22.389999389648438,22.770000457763672,22.61248207092285,79385900.0,3115.989990234375,3193.8798828125,3074.0,3182.6298828125,3182.6298828125,6388700.0,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,95.58016967773438,125642800.0,179.6699981689453,180.75,172.80999755859375,173.27999877929688,173.27999877929688,33514500.0
2020-07-10,93.83000183105469,97.0199966430664,93.25,96.72000122070312,96.72000122070312,1693900.0,132.3699951171875,134.88999938964844,131.27999877929688,134.4600067138672,133.5000457763672,5932800.0,82.05000305175781,84.44000244140625,82.05000305175781,84.1500015258789,83.46000671386719,3023200.0,10.460000038146973,10.869999885559082,10.420000076293945,10.84000015258789,10.84000015258789,9987300.0,1513.25,1541.3399658203125,1500.719970703125,1539.010009765625,1539.010009765625,1795900.0,10.800000190734863,11.239999771118164,10.739999771118164,11.229999542236328,11.229999542236328,4596800.0,62.630001068115234,63.04999923706055,61.619998931884766,61.880001068115234,61.6447868347168,6189000.0,22.709999084472656,24.049999237060547,22.68000030517578,24.020000457763672,23.853836059570312,81142900.0,3191.760009765625,3215.0,3135.699951171875,3200.0,3200.0,5486000.0,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,95.74736785888672,90257200.0,171.6999969482422,179.3300018310547,169.75,178.44000244140625,178.44000244140625,40955600.0
2020-07-13,95.0,99.70999908447266,95.0,96.83000183105469,96.83000183105469,2607800.0,136.77000427246094,138.07000732421875,134.47000122070312,134.91000366210938,133.9468231201172,8960000.0,83.9000015258789,85.08000183105469,83.52999877929688,84.76000213623047,84.06501007080078,3378200.0,10.960000038146973,11.109999656677246,10.65999984741211,10.819999694824219,10.819999694824219,8339100.0,1549.93994140625,1576.3599853515625,1506.56005859375,1512.22998046875,1512.22998046875,2147700.0,11.390000343322754,11.390000343322754,10.84000015258789,11.0600004196167,11.0600004196167,5295300.0,62.56999969482422,62.72999954223633,59.459999084472656,59.540000915527344,59.313682556152344,8324400.0,24.3700008392334,24.510000228881836,23.860000610351562,24.190000534057617,24.022659301757812,73598100.0,3251.06005859375,3344.2900390625,3068.389892578125,3104.0,3104.0,7720400.0,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,95.3056640625,191649200.0,180.1999969482422,183.25,174.36000061035156,175.64999389648438,175.64999389648438,43364700.0
2020-07-14,96.55000305175781,99.12999725341797,95.7300033569336,98.95999908447266,98.95999908447266,1826400.0,134.58999633789062,136.9499969482422,134.25,135.52000427246094,134.55247497558594,6766800.0,84.5999984741211,86.05999755859375,84.44000244140625,85.3499984741211,84.65016174316406,3150100.0,10.699999809265137,10.819999694824219,10.5,10.609999656677246,10.609999656677246,6070000.0,1492.7900390625,1522.800048828125,1485.9300537109375,1520.8599853515625,1520.8599853515625,1905400.0,10.9399995803833,11.579999923706055,10.789999961853027,11.529999732971191,11.529999732971191,4531700.0,59.369998931884766,61.79999923706055,59.04999923706055,61.77000045776367,61.53520584106445,6881600.0,23.889999389648438,24.149999618530273,23.450000762939453,24.139999389648438,23.973003387451172,67423100.0,3089.0,3127.3798828125,2950.0,3084.0,3084.0,7231900.0,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,96.88282012939453,170989200.0,177.0,181.3000030517578,173.41000366210938,179.9600067138672,179.9600067138672,39256200.0
