Date,Adj Close
2017-08-24,47.43000030517578
2017-08-25,47.869998931884766
2017-08-28,46.56999969482422
2017-08-29,46.439998626708984
2017-08-30,45.959999084472656
2017-08-31,47.22999954223633
2017-09-01,47.290000915527344
2017-09-05,48.65999984741211
2017-09-06,49.15999984741211
2017-09-07,49.09000015258789
2017-09-08,47.47999954223633
2017-09-11,48.06999969482422
2017-09-12,48.22999954223633
2017-09-13,49.29999923706055
2017-09-14,49.88999938964844
2017-09-15,49.88999938964844
2017-09-18,49.90999984741211
2017-09-19,49.47999954223633
2017-09-20,50.40999984741211
2017-09-21,50.54999923706055
2017-09-22,50.65999984741211
2017-09-25,52.220001220703125
2017-09-26,51.880001068115234
2017-09-27,52.13999938964844
2017-09-28,51.560001373291016
2017-09-29,51.66999816894531
2017-10-02,50.58000183105469
2017-10-03,50.41999816894531
2017-10-04,49.97999954223633
2017-10-05,50.790000915527344
2017-10-06,49.290000915527344
2017-10-09,49.58000183105469
2017-10-10,50.91999816894531
2017-10-11,51.29999923706055
2017-10-12,50.599998474121094
2017-10-13,51.45000076293945
2017-10-16,51.869998931884766
2017-10-17,51.880001068115234
2017-10-18,52.040000915527344
2017-10-19,51.290000915527344
2017-10-20,51.470001220703125
2017-10-23,51.900001525878906
2017-10-24,52.470001220703125
2017-10-25,52.18000030517578
2017-10-26,52.63999938964844
2017-10-27,53.900001525878906
2017-10-30,54.150001525878906
2017-10-31,54.380001068115234
2017-11-01,54.29999923706055
2017-11-02,54.540000915527344
2017-11-03,55.63999938964844
2017-11-06,57.349998474121094
2017-11-07,57.20000076293945
2017-11-08,56.810001373291016
2017-11-09,57.16999816894531
2017-11-10,56.7400016784668
2017-11-13,56.7599983215332
2017-11-14,55.70000076293945
2017-11-15,55.33000183105469
2017-11-16,55.13999938964844
2017-11-17,56.54999923706055
2017-11-20,56.09000015258789
2017-11-21,56.83000183105469
2017-11-22,58.02000045776367
2017-11-27,58.11000061035156
2017-11-28,57.9900016784668
2017-11-29,57.29999923706055
2017-11-30,57.400001525878906
2017-12-01,58.36000061035156
2017-12-04,57.470001220703125
2017-12-05,57.619998931884766
2017-12-06,55.959999084472656
2017-12-07,56.689998626708984
2017-12-08,57.36000061035156
2017-12-11,57.9900016784668
2017-12-12,57.13999938964844
2017-12-13,56.599998474121094
2017-12-14,57.040000915527344
2017-12-15,57.29999923706055
2017-12-18,57.15999984741211
2017-12-19,57.459999084472656
2017-12-20,58.09000015258789
2017-12-21,58.36000061035156
2017-12-22,58.470001220703125
2017-12-26,59.970001220703125
2017-12-27,59.63999938964844
2017-12-28,59.84000015258789
2017-12-29,60.41999816894531
2018-01-02,60.369998931884766
2018-01-03,61.630001068115234
2018-01-04,62.0099983215332
2018-01-05,61.439998626708984
2018-01-08,61.72999954223633
2018-01-09,62.959999084472656
2018-01-10,63.56999969482422
2018-01-11,63.79999923706055
2018-01-12,64.30000305175781
2018-01-16,63.72999954223633
2018-01-17,63.970001220703125
2018-01-18,63.95000076293945
2018-01-19,63.369998931884766
2018-01-22,63.4900016784668
2018-01-23,64.47000122070312
2018-01-24,65.61000061035156
2018-01-25,65.51000213623047
2018-01-26,66.13999938964844
2018-01-29,65.55999755859375
2018-01-30,64.5
2018-01-31,64.7300033569336
2018-02-01,65.80000305175781
2018-02-02,65.44999694824219
2018-02-05,64.1500015258789
2018-02-06,63.38999938964844
2018-02-07,61.790000915527344
2018-02-08,61.150001525878906
2018-02-09,59.20000076293945
2018-02-12,59.290000915527344
2018-02-13,59.189998626708984
2018-02-14,60.599998474121094
2018-02-15,61.34000015258789
2018-02-16,61.68000030517578
2018-02-20,61.900001525878906
2018-02-21,61.68000030517578
2018-02-22,62.77000045776367
2018-02-23,63.54999923706055
2018-02-26,63.90999984741211
2018-02-27,63.0099983215332
2018-02-28,61.63999938964844
2018-03-01,60.9900016784668
2018-03-02,61.25
2018-03-05,62.56999969482422
2018-03-06,62.599998474121094
2018-03-07,61.150001525878906
2018-03-08,60.119998931884766
2018-03-09,62.040000915527344
2018-03-12,61.36000061035156
2018-03-13,60.709999084472656
2018-03-14,60.959999084472656
2018-03-15,61.189998626708984
2018-03-16,62.34000015258789
2018-03-19,62.060001373291016
2018-03-20,63.400001525878906
2018-03-21,65.16999816894531
2018-03-22,64.30000305175781
2018-03-23,65.87999725341797
2018-03-26,65.55000305175781
2018-03-27,65.25
2018-03-28,64.37999725341797
2018-03-29,64.94000244140625
2018-04-02,63.0099983215332
2018-04-03,63.5099983215332
2018-04-04,63.369998931884766
2018-04-05,63.540000915527344
2018-04-06,62.060001373291016
2018-04-09,63.41999816894531
2018-04-10,65.51000213623047
2018-04-11,66.81999969482422
2018-04-12,67.06999969482422
2018-04-13,67.38999938964844
2018-04-16,66.22000122070312
2018-04-17,66.5199966430664
2018-04-18,68.47000122070312
2018-04-19,68.29000091552734
2018-04-20,68.37999725341797
2018-04-23,68.63999938964844
2018-04-24,67.69999694824219
2018-04-25,68.05000305175781
2018-04-26,68.19000244140625
2018-04-27,68.0999984741211
2018-04-30,68.56999969482422
2018-05-01,67.25
2018-05-02,67.93000030517578
2018-05-03,68.43000030517578
2018-05-04,69.72000122070312
2018-05-07,70.7300033569336
2018-05-08,69.05999755859375
2018-05-09,71.13999938964844
2018-05-10,71.36000061035156
2018-05-11,70.69999694824219
2018-05-14,70.95999908447266
2018-05-15,71.30999755859375
2018-05-16,71.48999786376953
2018-05-17,71.48999786376953
2018-05-18,71.27999877929688
2018-05-21,72.23999786376953
2018-05-22,72.12999725341797
2018-05-23,71.83999633789062
2018-05-24,70.70999908447266
2018-05-25,67.87999725341797
2018-05-29,66.7300033569336
2018-05-30,68.20999908447266
2018-05-31,67.04000091552734
2018-06-01,65.80999755859375
2018-06-04,64.75
2018-06-05,65.5199966430664
2018-06-06,64.7300033569336
2018-06-07,65.94999694824219
2018-06-08,65.73999786376953
2018-06-11,66.0999984741211
2018-06-12,66.36000061035156
2018-06-13,66.63999938964844
2018-06-14,66.88999938964844
2018-06-15,65.05999755859375
2018-06-18,65.8499984741211
2018-06-19,65.06999969482422
2018-06-20,66.22000122070312
2018-06-21,65.54000091552734
2018-06-22,68.58000183105469
2018-06-25,68.08000183105469
2018-06-26,70.52999877929688
2018-06-27,72.76000213623047
2018-06-28,73.44999694824219
2018-06-29,74.1500015258789
2018-07-02,73.94000244140625
2018-07-05,72.94000244140625
2018-07-06,73.80000305175781
2018-07-09,73.8499984741211
2018-07-10,74.11000061035156
2018-07-11,70.37999725341797
2018-07-12,70.33000183105469
2018-07-13,71.01000213623047
2018-07-16,68.05999755859375
2018-07-17,68.08000183105469
2018-07-18,68.76000213623047
2018-07-19,69.45999908447266
2018-07-20,70.45999908447266
2018-07-23,67.88999938964844
2018-07-24,68.5199966430664
2018-07-25,69.30000305175781
2018-07-26,69.61000061035156
2018-07-27,68.69000244140625
2018-07-30,70.12999725341797
2018-07-31,68.76000213623047
2018-08-01,67.66000366210938
2018-08-02,68.95999908447266
2018-08-03,68.48999786376953
2018-08-06,69.01000213623047
2018-08-07,69.16999816894531
2018-08-08,66.94000244140625
2018-08-09,66.80999755859375
2018-08-10,67.62999725341797
2018-08-13,67.19999694824219
2018-08-14,67.04000091552734
2018-08-15,65.01000213623047
2018-08-16,65.45999908447266
2018-08-17,65.91000366210938
2018-08-20,66.43000030517578
2018-08-21,67.3499984741211
2018-08-22,67.86000061035156
2018-08-23,67.83000183105469
2018-08-24,68.72000122070312
2018-08-27,68.87000274658203
2018-08-28,68.52999877929688
2018-08-29,69.51000213623047
2018-08-30,70.25
2018-08-31,69.80000305175781
2018-09-04,69.87000274658203
2018-09-05,68.72000122070312
2018-09-06,67.7699966430664
2018-09-07,67.75
2018-09-10,67.54000091552734
2018-09-11,69.25
2018-09-12,70.37000274658203
2018-09-13,68.58999633789062
2018-09-14,68.98999786376953
2018-09-17,68.91000366210938
2018-09-18,69.8499984741211
2018-09-19,71.12000274658203
2018-09-20,70.80000305175781
2018-09-21,70.77999877929688
2018-09-24,72.08000183105469
2018-09-25,72.27999877929688
2018-09-26,71.56999969482422
2018-09-27,72.12000274658203
2018-09-28,73.25
2018-10-01,75.30000305175781
2018-10-02,75.2300033569336
2018-10-03,76.41000366210938
2018-10-04,74.33000183105469
2018-10-05,74.33999633789062
2018-10-08,74.29000091552734
2018-10-09,74.95999908447266
2018-10-10,73.16999816894531
2018-10-11,70.97000122070312
2018-10-12,71.33999633789062
2018-10-15,71.77999877929688
2018-10-16,71.91999816894531
2018-10-17,69.75
2018-10-18,68.6500015258789
2018-10-19,69.12000274658203
2018-10-22,69.16999816894531
2018-10-23,66.43000030517578
2018-10-24,66.81999969482422
2018-10-25,67.33000183105469
2018-10-26,67.58999633789062
2018-10-29,67.04000091552734
2018-10-30,66.18000030517578
2018-10-31,65.30999755859375
2018-11-01,63.689998626708984
2018-11-02,63.13999938964844
2018-11-05,63.099998474121094
2018-11-06,62.209999084472656
2018-11-07,61.66999816894531
2018-11-08,60.66999816894531
2018-11-09,60.189998626708984
2018-11-12,59.93000030517578
2018-11-13,55.689998626708984
2018-11-14,56.25
2018-11-15,56.459999084472656
2018-11-16,56.459999084472656
2018-11-19,56.7599983215332
2018-11-20,53.43000030517578
2018-11-21,54.630001068115234
2018-11-26,51.630001068115234
2018-11-27,51.560001373291016
2018-11-28,50.290000915527344
2018-11-29,51.45000076293945
2018-11-30,50.93000030517578
2018-12-03,52.95000076293945
2018-12-04,53.25
2018-12-06,51.4900016784668
2018-12-07,52.61000061035156
2018-12-10,51.0
2018-12-11,51.650001525878906
2018-12-12,51.150001525878906
2018-12-13,52.58000183105469
2018-12-14,51.20000076293945
2018-12-17,49.880001068115234
2018-12-18,46.2400016784668
2018-12-19,47.20000076293945
2018-12-20,45.880001068115234
2018-12-21,45.59000015258789
2018-12-26,46.220001220703125
2018-12-27,44.61000061035156
2018-12-28,45.33000183105469
2018-12-31,45.40999984741211
2019-01-02,46.540000915527344
2019-01-03,47.09000015258789
2019-01-04,47.959999084472656
2019-01-07,48.52000045776367
2019-01-08,49.779998779296875
2019-01-09,52.36000061035156
2019-01-10,52.59000015258789
2019-01-11,51.59000015258789
2019-01-14,50.5099983215332
2019-01-15,52.11000061035156
2019-01-16,52.310001373291016
2019-01-17,52.06999969482422
2019-01-18,53.79999923706055
2019-01-22,52.56999969482422
2019-01-23,52.619998931884766
2019-01-24,53.130001068115234
2019-01-25,53.689998626708984
2019-01-28,51.9900016784668
2019-01-29,53.310001373291016
2019-01-30,54.22999954223633
2019-01-31,53.790000915527344
2019-02-01,55.2599983215332
2019-02-04,54.560001373291016
2019-02-05,53.65999984741211
2019-02-06,54.0099983215332
2019-02-07,52.63999938964844
2019-02-08,52.720001220703125
2019-02-11,52.40999984741211
2019-02-12,53.099998474121094
2019-02-13,53.900001525878906
2019-02-14,54.40999984741211
2019-02-15,55.59000015258789
2019-02-19,56.09000015258789
2019-02-20,56.91999816894531
2019-02-21,56.959999084472656
2019-02-22,57.2599983215332
2019-02-25,55.47999954223633
2019-02-26,55.5
2019-02-27,56.939998626708984
2019-02-28,57.220001220703125
2019-03-01,55.79999923706055
2019-03-04,56.59000015258789
2019-03-05,56.560001373291016
2019-03-06,56.220001220703125
2019-03-07,56.65999984741211
2019-03-08,56.06999969482422
2019-03-11,56.790000915527344
2019-03-12,56.869998931884766
2019-03-13,58.2599983215332
2019-03-14,58.61000061035156
2019-03-15,58.52000045776367
2019-03-18,59.09000015258789
2019-03-19,59.029998779296875
2019-03-20,59.83000183105469
2019-03-21,59.97999954223633
2019-03-22,59.040000915527344
2019-03-25,58.81999969482422
2019-03-26,59.939998626708984
2019-03-27,59.40999984741211
2019-03-28,59.29999923706055
2019-03-29,60.13999938964844
2019-04-01,61.59000015258789
2019-04-02,62.58000183105469
2019-04-03,62.459999084472656
2019-04-04,62.099998474121094
2019-04-05,63.08000183105469
2019-04-08,64.4000015258789
2019-04-09,63.97999954223633
2019-04-10,64.61000061035156
2019-04-11,63.58000183105469
2019-04-12,63.88999938964844
2019-04-15,63.400001525878906
2019-04-16,64.05000305175781
2019-04-17,63.7599983215332
2019-04-18,64.0
2019-04-22,65.69999694824219
2019-04-23,66.30000305175781
2019-04-24,65.88999938964844
2019-04-25,65.20999908447266
2019-04-26,63.29999923706055
2019-04-29,63.5
2019-04-30,63.90999984741211
2019-05-01,63.599998474121094
2019-05-02,61.810001373291016
2019-05-03,61.939998626708984
2019-05-06,62.25
2019-05-07,61.400001525878906
2019-05-08,62.119998931884766
2019-05-09,61.70000076293945
2019-05-10,61.65999984741211
2019-05-13,61.040000915527344
2019-05-14,61.779998779296875
2019-05-15,62.02000045776367
2019-05-16,62.869998931884766
2019-05-17,62.7599983215332
2019-05-20,63.099998474121094
2019-05-21,62.9900016784668
2019-05-22,61.41999816894531
2019-05-23,57.90999984741211
2019-05-24,58.630001068115234
2019-05-28,59.13999938964844
2019-05-29,58.810001373291016
2019-05-30,56.59000015258789
2019-05-31,53.5
2019-06-03,53.25
2019-06-04,53.47999954223633
2019-06-05,51.68000030517578
2019-06-06,52.59000015258789
2019-06-07,53.9900016784668
2019-06-10,53.2599983215332
2019-06-11,53.27000045776367
2019-06-12,51.13999938964844
2019-06-13,52.279998779296875
2019-06-14,52.5099983215332
2019-06-17,51.93000030517578
2019-06-18,53.900001525878906
2019-06-19,53.7599983215332
2019-06-20,56.650001525878906
2019-06-21,57.43000030517578
2019-06-24,57.900001525878906
2019-06-25,57.83000183105469
2019-06-26,59.380001068115234
2019-06-27,59.43000030517578
2019-06-28,58.470001220703125
2019-07-01,59.09000015258789
2019-07-02,56.25
2019-07-05,57.5099983215332
2019-07-08,57.65999984741211
2019-07-09,57.83000183105469
2019-07-10,60.43000030517578
2019-07-11,60.20000076293945
2019-07-12,60.209999084472656
2019-07-15,59.58000183105469
2019-07-16,57.619998931884766
2019-07-17,56.779998779296875
2019-07-18,55.29999923706055
2019-07-19,55.630001068115234
2019-07-22,56.220001220703125
2019-07-23,56.77000045776367
2019-07-24,55.880001068115234
2019-07-25,56.02000045776367
2019-07-26,56.20000076293945
2019-07-29,56.869998931884766
2019-07-30,58.04999923706055
2019-07-31,58.58000183105469
2019-08-01,53.95000076293945
2019-08-02,55.65999984741211
2019-08-05,54.689998626708984
2019-08-06,53.630001068115234
2019-08-07,51.09000015258789
2019-08-08,52.540000915527344
2019-08-09,54.5
2019-08-12,54.93000030517578
2019-08-13,57.099998474121094
2019-08-14,55.22999954223633
2019-08-15,54.470001220703125
2019-08-16,54.869998931884766
2019-08-19,56.209999084472656
2019-08-20,56.34000015258789
2019-08-21,55.68000030517578
2019-08-22,55.349998474121094
2019-08-23,54.16999816894531
2019-08-26,53.63999938964844
2019-08-27,54.93000030517578
2019-08-28,55.779998779296875
2019-08-29,56.709999084472656
2019-08-30,55.099998474121094
2019-09-03,53.939998626708984
2019-09-04,56.2599983215332
2019-09-05,56.29999923706055
2019-09-06,56.52000045776367
2019-09-09,57.849998474121094
2019-09-10,57.400001525878906
2019-09-11,55.75
2019-09-12,55.09000015258789
2019-09-13,54.849998474121094
2019-09-16,62.900001525878906
2019-09-17,59.34000015258789
2019-09-18,58.11000061035156
2019-09-19,58.130001068115234
2019-09-20,58.09000015258789
2019-09-23,58.63999938964844
2019-09-24,57.290000915527344
2019-09-25,56.4900016784668
2019-09-26,56.40999984741211
2019-09-27,55.90999984741211
2019-09-30,54.06999969482422
2019-10-01,53.619998931884766
2019-10-02,52.63999938964844
2019-10-03,52.45000076293945
2019-10-04,52.810001373291016
2019-10-07,52.75
2019-10-08,52.630001068115234
2019-10-09,52.59000015258789
2019-10-10,53.54999923706055
2019-10-11,54.70000076293945
2019-10-14,53.59000015258789
2019-10-15,52.810001373291016
2019-10-16,53.36000061035156
2019-10-17,53.93000030517578
2019-10-18,53.779998779296875
2019-10-21,53.310001373291016
2019-10-22,54.15999984741211
2019-10-23,55.970001220703125
2019-10-24,56.22999954223633
2019-10-25,56.65999984741211
2019-10-28,55.810001373291016
2019-10-29,55.540000915527344
2019-10-30,55.060001373291016
2019-10-31,54.18000030517578
2019-11-01,56.20000076293945
2019-11-04,56.540000915527344
2019-11-05,57.22999954223633
2019-11-06,56.349998474121094
2019-11-07,57.150001525878906
2019-11-08,57.2400016784668
2019-11-11,56.86000061035156
2019-11-12,56.79999923706055
2019-11-13,57.119998931884766
2019-11-14,56.77000045776367
2019-11-15,57.720001220703125
2019-11-18,57.04999923706055
2019-11-19,55.209999084472656
2019-11-20,57.11000061035156
2019-11-21,58.58000183105469
2019-11-22,57.77000045776367
2019-11-25,58.0099983215332
2019-11-26,58.40999984741211
2019-11-27,58.11000061035156
2019-12-02,55.959999084472656
2019-12-03,56.099998474121094
2019-12-04,58.43000030517578
2019-12-05,58.43000030517578
2019-12-06,59.20000076293945
2019-12-09,59.02000045776367
2019-12-10,59.2400016784668
2019-12-11,58.7599983215332
2019-12-12,59.18000030517578
2019-12-13,60.06999969482422
2019-12-16,60.209999084472656
2019-12-17,60.939998626708984
2019-12-18,60.93000030517578
2019-12-19,61.220001220703125
2019-12-20,60.439998626708984
2019-12-23,60.52000045776367
2019-12-26,61.68000030517578
2019-12-27,61.720001220703125
2019-12-30,61.68000030517578
2019-12-31,61.060001373291016
2020-01-02,61.18000030517578
2020-01-03,63.04999923706055
2020-01-06,63.27000045776367
2020-01-07,62.70000076293945
2020-01-08,59.61000061035156
2020-01-09,59.560001373291016
2020-01-10,59.040000915527344
2020-01-13,58.08000183105469
2020-01-14,58.22999954223633
2020-01-15,57.810001373291016
2020-01-16,58.52000045776367
2020-01-17,58.540000915527344
2020-01-21,58.34000015258789
2020-01-22,56.7400016784668
2020-01-23,55.59000015258789
2020-01-24,54.189998626708984
2020-01-27,53.13999938964844
2020-01-28,53.47999954223633
2020-01-29,53.33000183105469
2020-01-30,52.13999938964844
2020-01-31,51.560001373291016
2020-02-03,50.11000061035156
2020-02-04,49.61000061035156
2020-02-05,50.75
2020-02-06,50.95000076293945
2020-02-07,50.31999969482422
2020-02-10,49.56999969482422
2020-02-11,49.939998626708984
2020-02-12,51.16999816894531
2020-02-13,51.41999816894531
2020-02-14,52.04999923706055
2020-02-18,52.04999923706055
2020-02-19,53.290000915527344
2020-02-20,53.779998779296875
2020-02-21,53.380001068115234
2020-02-24,51.43000030517578
2020-02-25,49.900001525878906
2020-02-26,48.72999954223633
2020-02-27,47.09000015258789
2020-02-28,44.7599983215332
2020-03-02,46.75
2020-03-03,47.18000030517578
2020-03-04,46.779998779296875
2020-03-05,45.900001525878906
2020-03-06,41.279998779296875
2020-03-09,31.1299991607666
2020-03-10,34.36000061035156
2020-03-11,32.97999954223633
2020-03-12,31.5
2020-03-13,31.729999542236328
2020-03-16,28.700000762939453
2020-03-17,26.950000762939453
2020-03-18,20.3700008392334
2020-03-19,25.219999313354492
2020-03-20,22.43000030517578
2020-03-23,23.360000610351562
2020-03-24,24.010000228881836
2020-03-25,24.489999771118164
2020-03-26,22.600000381469727
2020-03-27,21.510000228881836
2020-03-30,20.09000015258789
2020-03-31,20.479999542236328
2020-04-01,20.309999465942383
2020-04-02,25.31999969482422
2020-04-03,28.34000015258789
2020-04-06,26.079999923706055
2020-04-07,23.6299991607666
2020-04-08,25.09000015258789
2020-04-09,22.760000228881836
2020-04-13,22.40999984741211
2020-04-14,20.110000610351562
2020-04-15,19.8700008392334
2020-04-16,19.8700008392334
2020-04-17,18.270000457763672
2020-04-20,-37.630001068115234
2020-04-21,10.010000228881836
2020-04-22,13.779999732971191
2020-04-23,16.5
2020-04-24,16.940000534057617
2020-04-27,12.779999732971191
2020-04-28,12.34000015258789
2020-04-29,15.0600004196167
2020-04-30,18.84000015258789
2020-05-01,19.780000686645508
2020-05-04,20.389999389648438
2020-05-05,24.559999465942383
2020-05-06,23.989999771118164
2020-05-07,23.549999237060547
2020-05-08,24.739999771118164
2020-05-11,24.139999389648438
2020-05-12,25.780000686645508
2020-05-13,25.290000915527344
2020-05-14,27.559999465942383
2020-05-15,29.43000030517578
2020-05-18,31.81999969482422
2020-05-19,32.5
2020-05-20,33.4900016784668
2020-05-21,33.91999816894531
2020-05-22,33.25
2020-05-26,34.349998474121094
2020-05-27,32.810001373291016
2020-05-28,33.709999084472656
2020-05-29,35.4900016784668
2020-06-01,35.439998626708984
2020-06-02,36.810001373291016
2020-06-03,37.290000915527344
2020-06-04,37.40999984741211
2020-06-05,39.54999923706055
2020-06-08,38.189998626708984
2020-06-09,38.939998626708984
2020-06-10,39.599998474121094
2020-06-11,36.34000015258789
2020-06-12,36.2599983215332
2020-06-15,37.119998931884766
2020-06-16,38.380001068115234
2020-06-17,37.959999084472656
2020-06-18,38.84000015258789
2020-06-19,39.75
2020-06-22,40.459999084472656
2020-06-23,40.369998931884766
2020-06-24,38.0099983215332
2020-06-25,38.720001220703125
2020-06-26,38.4900016784668
2020-06-29,39.70000076293945
2020-06-30,39.27000045776367
2020-07-01,39.81999969482422
2020-07-02,40.650001525878906
2020-07-06,40.630001068115234
2020-07-07,40.619998931884766
2020-07-08,40.900001525878906
2020-07-09,39.619998931884766
2020-07-10,40.54999923706055
2020-07-13,40.099998474121094
2020-07-14,40.290000915527344
2020-07-15,41.20000076293945
2020-07-16,40.75
2020-07-17,40.59000015258789
2020-07-20,40.810001373291016
2020-07-21,41.959999084472656
2020-07-22,41.900001525878906
2020-07-23,41.06999969482422
2020-07-24,41.290000915527344
2020-07-27,41.599998474121094
2020-07-28,41.040000915527344
2020-07-29,41.27000045776367
2020-07-30,39.91999816894531
2020-07-31,40.27000045776367
2020-08-03,41.0099983215332
2020-08-04,41.70000076293945
2020-08-05,42.189998626708984
2020-08-06,41.95000076293945
2020-08-07,41.220001220703125
2020-08-10,41.939998626708984
2020-08-11,41.61000061035156
2020-08-12,42.66999816894531
2020-08-13,42.2400016784668
2020-08-14,42.0099983215332
2020-08-17,42.88999938964844
2020-08-18,42.88999938964844
2020-08-19,42.93000030517578
2020-08-20,42.58000183105469
2020-08-21,42.34000015258789
2020-08-24,42.619998931884766
2020-08-25,43.349998474121094
2020-08-26,43.38999938964844
2020-08-27,43.040000915527344
2020-08-28,42.970001220703125
2020-08-31,42.61000061035156
2020-09-01,42.7599983215332
2020-09-02,41.5099983215332
2020-09-03,41.369998931884766
2020-09-04,39.77000045776367
2020-09-08,36.7599983215332
2020-09-09,38.04999923706055
2020-09-10,37.29999923706055
2020-09-11,37.33000183105469
2020-09-14,37.2599983215332
2020-09-15,38.279998779296875
2020-09-16,40.15999984741211
2020-09-17,40.970001220703125
2020-09-18,41.11000061035156
2020-09-21,39.310001373291016
2020-09-22,39.599998474121094
2020-09-23,39.93000030517578
2020-09-24,40.310001373291016
2020-09-25,40.25
