Date,DE,DHR,GOOG,MSFT,REGI,TMO,VZ,ZTS
2014-02-28,73.6966323852539,37.96323776245117,605.5552368164062,33.373939514160156,11.670000076293945,121.51935577392578,35.1523323059082,29.514297485351562
2014-03-03,74.57998657226562,37.51654815673828,599.0994262695312,32.91221618652344,11.239999771118164,120.35821533203125,34.95286178588867,29.485748291015625
2014-03-04,74.29698944091797,37.90367889404297,605.1865844726562,33.461063385009766,11.5,122.3097152709961,35.388755798339844,29.390600204467773
2014-03-05,74.54569244384766,37.90864562988281,606.8553466796875,33.199703216552734,11.34000015258789,122.85612487792969,35.00456619262695,29.228857040405273
2014-03-06,75.66920471191406,38.156803131103516,607.52783203125,33.234561920166016,11.430000305175781,123.3342514038086,35.06367111206055,29.28594207763672
2014-03-07,76.15804290771484,38.429771423339844,605.1268310546875,33.01676940917969,11.479999542236328,123.59769439697266,34.83464050292969,29.09564971923828
2014-03-10,75.91792297363281,38.29081726074219,603.5228271484375,32.94707107543945,11.34000015258789,123.21717071533203,34.74598693847656,28.876811981201172
2014-03-11,76.4239273071289,37.93346405029297,597.7544555664062,33.121299743652344,10.729999542236328,123.1683578491211,34.502174377441406,28.810209274291992
2014-03-12,76.1923599243164,37.630706787109375,601.3958129882812,33.339088439941406,11.229999542236328,123.42205047607422,34.25099182128906,28.25836753845215
2014-03-13,75.45478820800781,36.94083023071289,592.3098754882812,33.00804138183594,11.09000015258789,120.40342712402344,34.007179260253906,27.83021354675293
2014-03-14,74.78582000732422,36.62318420410156,584.2102661132812,32.842533111572266,11.40999984741211,119.42652893066406,34.044124603271484,27.99195671081543
2014-03-17,75.03455352783203,37.1492805480957,593.82421875,33.14741897583008,11.369999885559082,120.17874145507812,34.21404266357422,27.95389747619629
2014-03-18,75.18891906738281,37.35276794433594,603.368408203125,34.45417404174805,11.960000038146973,120.87235260009766,34.502174377441406,27.858753204345703
2014-03-19,74.8630142211914,36.911048889160156,597.3858642578125,34.210243225097656,11.979999542236328,119.88566589355469,34.25099182128906,28.458179473876953
2014-03-20,75.10316467285156,37.09964370727539,596.3447265625,35.1336784362793,11.989999771118164,120.7258071899414,34.87897491455078,28.62943458557129
2014-03-21,77.04997253417969,37.372623443603516,589.3110961914062,34.985565185546875,12.0,120.06151580810547,34.657325744628906,27.8397216796875
2014-03-24,75.90934753417969,36.88623046875,576.802978515625,35.28176498413086,11.829999923706055,117.86348724365234,34.731204986572266,27.725547790527344
2014-03-25,76.41534423828125,36.94083023071289,577.196533203125,35.142372131347656,11.739999771118164,116.59349060058594,34.886356353759766,27.8397216796875
2014-03-26,75.75495910644531,36.45875930786133,563.8714599609375,34.66324234008789,11.149999618530273,115.31375885009766,34.731204986572266,27.792150497436523
2014-03-27,75.78946685791016,36.49851608276367,556.9309692382812,34.28865051269531,11.199999809265137,114.9522933959961,35.233604431152344,27.87778091430664
2014-03-28,76.55720520019531,36.71221923828125,558.456787109375,35.10753631591797,11.520000457763672,115.76313018798828,35.03411865234375,27.601858139038086
2014-03-31,78.32555389404297,37.27381134033203,555.4450073242188,35.70864486694336,11.989999771118164,117.46293640136719,35.14493942260742,27.53525733947754
2014-04-01,78.83452606201172,37.40302658081055,565.6071166992188,36.083229064941406,12.039999961853027,119.06505584716797,35.277923583984375,27.925357818603516
2014-04-02,79.27444458007812,37.492469787597656,565.4475708007812,36.02225112915039,12.0600004196167,119.37764739990234,35.32963943481445,28.1822509765625
2014-04-03,79.4124526977539,37.691280364990234,568.1800537109375,35.726051330566406,12.010000228881836,118.9869155883789,35.5512809753418,28.1822509765625
2014-04-04,79.21404266357422,37.47260284423828,541.6528930664062,34.732933044433594,11.720000267028809,117.11125183105469,35.4921760559082,27.89681053161621
2014-04-07,78.62745666503906,36.69233703613281,536.6765747070312,34.67195510864258,11.680000305175781,115.07930755615234,35.5512809753418,27.59234619140625
2014-04-08,79.8265151977539,36.79174041748047,553.3806762695312,34.68938446044922,11.789999961853027,114.50292205810547,36.014442443847656,27.73505973815918
2014-04-09,80.55110931396484,37.59684753417969,562.5953979492188,35.25563430786133,11.989999771118164,117.61924743652344,35.84262466430664,27.64943504333496
2014-04-10,79.9990234375,36.841434478759766,539.4688720703125,34.28865051269531,11.979999542236328,114.27823638916016,35.46164321899414,27.45914077758789
2014-04-11,79.36932373046875,36.180442810058594,529.147216796875,34.15797424316406,11.850000381469727,113.0961685180664,35.16282653808594,27.021467208862305
2014-04-14,79.74024963378906,36.07606887817383,531.0619506835938,34.131832122802734,11.90999984741211,113.71163940429688,35.31223678588867,27.097583770751953
2014-04-15,79.65396881103516,36.279842376708984,534.9712524414062,34.62839889526367,12.199999809265137,114.9327621459961,35.05077362060547,27.164186477661133
2014-04-16,80.35271453857422,36.602882385253906,555.0161743164062,35.19465255737305,12.579999923706055,116.9451904296875,35.18523025512695,27.145156860351562
2014-04-17,80.56835174560547,36.20529556274414,534.6321411132812,34.85490417480469,11.890000343322754,116.5446548461914,35.55875015258789,27.21175765991211
2014-04-21,80.32683563232422,37.06508255004883,527.1726684570312,34.793914794921875,11.59000015258789,116.603271484375,35.84262466430664,27.620893478393555
2014-04-22,80.5166015625,36.55318832397461,533.345703125,34.83747863769531,11.4399995803833,117.57038116455078,35.79780197143555,28.439149856567383
2014-04-23,80.71499633789062,36.468692779541016,525.4972534179688,34.57612991333008,12.079999923706055,116.6325912475586,35.43174743652344,28.030935287475586
2014-04-24,80.99102783203125,36.60784912109375,523.7221069335938,34.72422409057617,12.029999732971191,112.71517944335938,34.572662353515625,28.57782745361328
2014-04-25,80.34407043457031,36.3046989440918,514.7667236328125,34.767784118652344,11.739999771118164,111.65037536621094,34.31867599487305,28.835973739624023
2014-04-28,80.02490997314453,36.528324127197266,515.7340698242188,35.60408401489258,11.479999542236328,110.96654510498047,34.81172561645508,29.065433502197266
2014-04-29,80.85301208496094,36.47864532470703,526.2551879882812,35.29048156738281,11.460000038146973,111.9922866821289,34.938716888427734,29.189733505249023
2014-04-30,80.5166015625,36.468692779541016,525.218017578125,35.19465255737305,11.770000457763672,111.3670883178711,34.90883255004883,28.931583404541016
2014-05-01,80.41307830810547,36.583003997802734,529.8952026367188,34.84619140625,11.5600004196167,112.26581573486328,35.27488708496094,28.979387283325195
2014-05-02,80.154296875,36.41403579711914,526.4845581054688,34.57612991333008,11.569999694824219,111.58197021484375,35.20017623901367,29.29490089416504
2014-05-05,79.95590209960938,36.279842376708984,526.3648681640625,34.34962463378906,11.75,112.1681137084961,35.40187072753906,29.189733505249023
2014-05-06,80.02490997314453,36.06117248535156,513.7295532226562,34.027305603027344,11.25,111.7773666381836,35.46164321899414,29.533920288085938
2014-05-07,81.5431137084961,36.18540954589844,508.5637512207031,34.34091567993164,10.399999618530273,113.7507095336914,35.9322624206543,29.30446434020996
2014-05-08,81.32746124267578,36.41403579711914,509.60089111328125,34.532562255859375,10.0600004196167,112.95940399169922,36.22361755371094,29.141925811767578
2014-05-09,81.37919616699219,36.79174041748047,517.3097534179688,34.4454460144043,10.100000381469727,113.90702819824219,36.21613311767578,29.19928741455078
2014-05-12,80.78400421142578,37.308597564697266,528.4691162109375,34.82004928588867,10.130000114440918,115.6263656616211,35.97709655761719,29.457439422607422
2014-05-13,80.74951934814453,37.5869140625,531.6304321289062,35.460487365722656,10.199999809265137,114.86439514160156,35.745513916015625,29.38094711303711
2014-05-14,79.10189056396484,37.37818145751953,525.2080688476562,35.30256652832031,10.119999885559082,113.79954528808594,35.865028381347656,29.29490089416504
2014-05-15,78.67922973632812,37.2588996887207,518.5562744140625,34.74109649658203,10.119999885559082,112.88127136230469,35.82768630981445,29.122802734375
2014-05-16,78.73099517822266,37.43284225463867,519.2045288085938,34.94287109375,10.300000190734863,115.1281509399414,36.656883239746094,29.25665855407715
2014-05-19,78.21341705322266,37.681339263916016,527.4119873046875,34.87268829345703,10.170000076293945,116.53488159179688,36.71665573120117,29.122802734375
2014-05-20,77.59233093261719,37.174415588378906,528.3195190429688,34.811275482177734,10.050000190734863,111.82620239257812,36.343143463134766,28.950702667236328
2014-05-21,77.61820220947266,37.909950256347656,537.4644165039062,35.39906692504883,10.149999618530273,112.65657806396484,36.73158645629883,29.084556579589844
2014-05-22,77.62683868408203,38.7796745300293,543.567626953125,35.179744720458984,10.3100004196167,113.25249481201172,36.94076156616211,28.998512268066406
2014-05-23,77.61820220947266,38.97349166870117,551.1867065429688,35.19727325439453,11.449999809265137,113.06687927246094,37.157413482666016,29.189733505249023
2014-05-27,78.42906951904297,39.08780288696289,564.4004516601562,35.258697509765625,11.010000228881836,112.72496795654297,37.0677604675293,29.352270126342773
2014-05-28,78.42044067382812,39.10270690917969,560.1421508789062,35.10078811645508,10.9399995803833,113.38925170898438,37.157413482666016,29.141925811767578
2014-05-29,78.58435821533203,39.038108825683594,558.5465087890625,35.39030075073242,10.010000228881836,114.40522766113281,37.1424560546875,29.37138557434082
2014-05-30,78.64472198486328,38.978458404541016,558.3570556640625,35.91667556762695,9.890000343322754,114.2098617553711,37.321746826171875,29.352270126342773
2014-06-02,78.65336608886719,39.08283233642578,552.413330078125,35.78508377075195,9.829999923706055,113.88748931884766,37.38898849487305,29.56260871887207
2014-06-03,78.36006164550781,39.15737533569336,543.4479370117188,35.346431732177734,9.970000267028809,115.1574478149414,36.82123947143555,29.87812042236328
2014-06-04,78.36006164550781,38.978458404541016,543.168701171875,35.37275695800781,10.069999694824219,115.05977630615234,36.71665573120117,29.992855072021484
2014-06-05,78.75686645507812,39.510231018066406,552.3834228515625,36.15355682373047,10.149999618530273,116.25159454345703,36.81376647949219,30.222314834594727
2014-06-06,79.61947631835938,39.94261169433594,554.8067626953125,36.39042282104492,10.199999809265137,117.04288482666016,36.91835021972656,30.346609115600586
2014-06-09,80.22331237792969,40.032073974609375,560.5809326171875,36.20618438720703,10.449999809265137,116.81817626953125,37.030399322509766,30.604753494262695
2014-06-10,79.74887084960938,39.97242736816406,559.0151977539062,36.06581497192383,10.40999984741211,116.53488159179688,36.99304962158203,31.073251724243164
2014-06-11,78.8603744506836,39.80345916748047,557.3098754882812,35.84649658203125,10.3100004196167,117.43363952636719,36.88099670410156,30.71949005126953
2014-06-12,78.04087829589844,39.823333740234375,549.8403930664062,35.600860595703125,10.170000076293945,117.22823333740234,36.63447952270508,30.58563804626465
2014-06-13,78.04087829589844,39.892921447753906,550.249267578125,36.17110061645508,10.359999656677246,116.55333709716797,36.73906707763672,30.709924697875977
2014-06-16,77.95463562011719,39.793514251708984,542.789794921875,36.407962799072266,10.819999694824219,116.09361267089844,36.836181640625,30.71949005126953
2014-06-17,78.15304565429688,39.84320831298828,541.5232543945312,36.565879821777344,11.109999656677246,116.0447006225586,36.761474609375,31.369640350341797
2014-06-18,78.66197204589844,40.091712951660156,551.8548583984375,36.53956985473633,10.979999542236328,117.27715301513672,36.91835021972656,31.446128845214844
2014-06-19,78.9983901977539,39.80842590332031,553.3806762695312,36.416748046875,11.220000267028809,117.09129333496094,36.9556999206543,31.121051788330078
2014-06-20,79.39520263671875,40.096675872802734,554.836669921875,36.565879821777344,11.359999656677246,116.33815002441406,36.89594268798828,31.035003662109375
2014-06-23,78.83452606201172,39.922733306884766,563.4031982421875,36.83784484863281,11.199999809265137,116.49464416503906,37.14992904663086,31.20709991455078
2014-06-24,78.17891693115234,39.385990142822266,563.0740966796875,36.627288818359375,11.350000381469727,115.9664535522461,36.81376647949219,30.94895362854004
2014-06-25,78.27378845214844,39.55518341064453,577.065673828125,36.87293243408203,11.449999809265137,116.53376007080078,36.910888671875,30.94895362854004
2014-06-26,78.50827026367188,39.361114501953125,574.4229125976562,36.600975036621094,11.430000305175781,116.6902847290039,36.761474609375,30.82465934753418
2014-06-27,78.86428833007812,39.40589141845703,575.6595458984375,37.065940856933594,11.5,115.71214294433594,36.84364700317383,30.958518981933594
2014-06-30,78.62983703613281,39.176998138427734,573.7048950195312,36.58342742919922,11.470000267028809,115.41871643066406,36.55230712890625,30.853343963623047
2014-07-01,78.2216796875,39.56015396118164,581.0746459960938,36.73256301879883,11.430000305175781,116.35769653320312,36.88099670410156,31.082801818847656
2014-07-02,78.45613861083984,39.19689178466797,580.7406005859375,36.75889587402344,11.390000343322754,115.46762084960938,37.097633361816406,31.302705764770508
2014-07-03,79.3505630493164,39.535274505615234,583.1290283203125,36.67116165161133,11.640000343322754,117.48255157470703,37.1349983215332,31.465242385864258
2014-07-07,78.83821868896484,39.06752395629883,580.6558227539062,36.83784484863281,11.699999809265137,117.10108947753906,37.164878845214844,31.130611419677734
2014-07-08,78.25642395019531,38.908287048339844,569.5263671875,36.653602600097656,11.40999984741211,115.40892791748047,36.81753921508789,31.054126739501953
2014-07-09,77.42280578613281,38.95804977416992,574.502685546875,36.55710220336914,11.300000190734863,115.26219940185547,36.923248291015625,31.035003662109375
2014-07-10,76.51971435546875,38.81373977661133,569.5363159179688,36.57464599609375,11.279999732971191,114.58731079101562,37.48200988769531,31.09236717224121
2014-07-11,76.87574768066406,39.002838134765625,577.59423828125,36.925559997558594,11.180000305175781,115.68279266357422,37.99545669555664,30.94895362854004
2014-07-14,76.85836791992188,39.2168083190918,583.2686157226562,36.969444274902344,11.220000267028809,115.22307586669922,38.154022216796875,31.293153762817383
2014-07-15,76.90177917480469,38.93315887451172,583.1788940429688,37.24140167236328,10.930000305175781,115.41871643066406,38.28993225097656,30.96807289123535
2014-07-16,77.67464447021484,39.06254577636719,581.064697265625,38.671409606933594,10.960000038146973,116.61201477050781,38.47870635986328,31.197538375854492
2014-07-17,75.9205551147461,36.858123779296875,572.1591186523438,39.066184997558594,10.890000343322754,116.41639709472656,37.99545669555664,30.795978546142578
2014-07-18,76.09422302246094,37.375648498535156,593.45068359375,39.20655822753906,11.010000228881836,118.35308074951172,38.32013702392578,31.25490379333496
2014-07-21,76.10289764404297,37.395545959472656,587.8560180664062,39.338157653808594,11.029999732971191,119.4681396484375,38.28239440917969,31.407882690429688
2014-07-22,76.76287841796875,37.718997955322266,593.1116333007812,39.32938003540039,11.15999984741211,120.36801147460938,38.493812561035156,31.427005767822266
2014-07-23,75.93792724609375,37.62445068359375,594.3482055664062,39.364463806152344,11.300000190734863,121.28746032714844,38.440956115722656,31.398317337036133
2014-07-24,75.52978515625,37.803592681884766,591.7254028320312,38.95214080810547,10.899999618530273,122.76441955566406,38.546669006347656,31.446128845214844
2014-07-25,74.82640075683594,37.66424560546875,587.4072875976562,39.03986740112305,10.859999656677246,122.33404541015625,38.7203369140625,31.37920379638672
2014-07-28,74.68746948242188,37.4254035949707,588.9829711914062,38.57490158081055,10.850000381469727,121.65914916992188,38.94685363769531,31.41744041442871
2014-07-29,74.53117370605469,36.86310577392578,584.006591796875,38.50470733642578,10.880000114440918,120.83753204345703,39.241329193115234,31.579980850219727
2014-07-30,74.18382263183594,36.90788269042969,585.8116455078125,38.232749938964844,11.15999984741211,121.9819107055664,39.08277130126953,31.68514633178711
2014-07-31,73.90596008300781,36.763572692871094,570.0349731445312,37.864288330078125,11.199999809265137,118.84214782714844,38.07096862792969,31.465242385864258
2014-08-01,73.77571868896484,36.494869232177734,564.5200805664062,37.60109329223633,11.40999984741211,118.72479248046875,37.6254768371582,31.302705764770508
2014-08-04,74.04489135742188,36.82328414916992,571.5807495117188,38.04851531982422,11.699999809265137,118.72479248046875,37.91239929199219,31.78076934814453
2014-08-05,74.06226348876953,36.604339599609375,563.5228271484375,37.79410171508789,11.5,117.49231719970703,37.497100830078125,30.795978546142578
2014-08-06,74.16648864746094,36.858123779296875,564.8233032226562,37.49581527709961,11.479999542236328,117.53146362304688,37.0969123840332,30.88201904296875
2014-08-07,74.13174438476562,36.80339050292969,561.8175048828125,37.925697326660156,11.5600004196167,116.91523742675781,36.73447799682617,30.3944149017334
2014-08-08,75.52978515625,37.256221771240234,567.2127075195312,37.89937973022461,11.649999618530273,118.50959014892578,36.77223587036133,30.901153564453125
2014-08-11,75.68608093261719,37.4254035949707,566.3251342773438,37.89937973022461,11.720000267028809,118.27481842041016,36.74958038330078,31.168859481811523
2014-08-12,75.09561920166016,36.99247360229492,561.1892700195312,38.180110931396484,11.359999656677246,117.404296875,36.877952575683594,31.025436401367188
2014-08-13,73.36758422851562,37.21142578125,573.2062377929688,38.671409606933594,11.479999542236328,118.69542694091797,36.938350677490234,31.427005767822266
2014-08-14,73.71492004394531,37.26118850708008,573.0765991210938,38.83808898925781,11.569999694824219,119.11601257324219,36.99876022338867,31.61822509765625
2014-08-15,73.63677978515625,37.395545959472656,571.9098510742188,39.29428482055664,11.640000343322754,118.89105224609375,36.84774398803711,32.21100616455078
2014-08-18,74.7743148803711,37.96282196044922,580.5660400390625,39.57502365112305,11.960000038146973,119.38011932373047,36.832637786865234,32.509944915771484
2014-08-19,74.4269790649414,38.13698959350586,585.253173828125,40.01641082763672,11.960000038146973,119.7126693725586,36.77223587036133,33.075260162353516
2014-08-20,74.56591796875,38.41067123413086,582.8896484375,39.68095779418945,11.880000114440918,119.58553314208984,36.86284255981445,33.33395767211914
2014-08-21,74.86113739013672,38.5400505065918,581.7727661132812,39.91930389404297,11.710000038146973,119.1453628540039,36.90058898925781,33.42976760864258
2014-08-22,73.60205078125,38.336036682128906,580.9649658203125,39.857513427734375,11.880000114440918,118.56826782226562,36.726924896240234,33.42976760864258
2014-08-25,73.90596008300781,38.490299224853516,578.6114501953125,39.87516403198242,11.970000267028809,119.13557434082031,37.11201477050781,33.43935775756836
2014-08-26,73.02891540527344,38.480342864990234,576.27783203125,39.73392105102539,11.800000190734863,118.06941986083984,37.187530517578125,33.65972137451172
2014-08-27,72.81179809570312,38.141963958740234,569.4365844726562,39.61033248901367,11.989999771118164,117.45319366455078,37.32344055175781,33.860931396484375
2014-08-28,72.91602325439453,37.982730865478516,567.6415405273438,39.61915588378906,11.8100004196167,117.44341278076172,37.30833435058594,33.85136795043945
2014-08-29,73.02021026611328,38.122066497802734,570.0349731445312,40.10468673706055,12.15999984741211,117.58036804199219,37.617916107177734,33.95675277709961
2014-09-02,72.74235534667969,38.02751922607422,575.749267578125,39.80453872680664,12.1899995803833,120.03544616699219,37.580177307128906,33.99508285522461
2014-09-03,72.22134399414062,38.11210632324219,576.3576049804688,39.689781188964844,11.640000343322754,121.04292297363281,37.6632194519043,34.26335144042969
2014-09-04,72.16924285888672,37.93794250488281,580.3865356445312,39.95461654663086,11.170000076293945,121.17007446289062,37.54241180419922,34.0238151550293
2014-09-05,71.89136505126953,38.38579177856445,584.475341796875,40.52842330932617,11.039999961853027,121.90369415283203,37.708534240722656,34.531646728515625
2014-09-08,72.01293182373047,38.34101104736328,588.1053466796875,41.02278137207031,11.279999732971191,122.24604797363281,37.398948669433594,34.7615852355957
2014-09-09,71.42247009277344,38.10215759277344,579.419189453125,41.27878189086914,11.069999694824219,121.28746032714844,36.923248291015625,34.66577911376953
2014-09-10,71.18798828125,38.28129196166992,581.5034790039062,41.34941101074219,11.140000343322754,120.9059829711914,36.80998611450195,34.7232666015625
2014-09-11,71.27481842041016,38.45546340942383,579.75830078125,41.490657806396484,11.020000457763672,120.74929809570312,37.00630187988281,34.75202178955078
2014-09-12,71.16194152832031,38.25640869140625,574.0439453125,41.22582244873047,11.010000228881836,120.72970581054688,36.54570770263672,34.66577911376953
2014-09-15,71.79586029052734,38.13200759887695,571.5308837890625,40.819740295410156,10.960000038146973,119.80912780761719,36.66651916503906,34.75202178955078
2014-09-16,72.01293182373047,38.59977340698242,578.3621215820312,41.27878189086914,10.729999542236328,120.07355499267578,36.96855163574219,34.96281051635742
2014-09-17,72.56871032714844,39.176998138427734,583.1688842773438,41.06691360473633,10.609999656677246,121.0430908203125,37.15731430053711,35.1161003112793
2014-09-18,73.07232666015625,39.49049377441406,587.6566162109375,41.20817184448242,10.640000343322754,121.56211853027344,37.51976776123047,35.16401672363281
2014-09-19,72.62947082519531,39.535274505615234,594.4479370117188,41.94970703125,10.600000381469727,120.6905288696289,38.018104553222656,35.64308547973633
2014-09-22,72.71630096435547,38.89335250854492,585.7617797851562,41.54362487792969,10.4399995803833,119.29011535644531,37.88974380493164,35.087364196777344
2014-09-23,72.35160827636719,38.525123596191406,579.5388793945312,41.10222625732422,10.270000457763672,118.653564453125,37.685874938964844,34.37832260131836
2014-09-24,72.74235534667969,38.72941589355469,586.3800659179688,41.561275482177734,10.329999923706055,120.95492553710938,37.806697845458984,35.04903793334961
2014-09-25,72.18661499023438,37.68806076049805,573.4854736328125,40.6431884765625,10.069999694824219,118.4870834350586,37.4593505859375,34.780757904052734
2014-09-26,72.44902038574219,37.822593688964844,575.5198974609375,40.96981430053711,10.300000190734863,118.84943389892578,37.580177307128906,35.096946716308594
2014-09-29,72.02040100097656,37.76279830932617,574.7819213867188,40.99629592895508,10.369999885559082,119.4761734008789,37.5650634765625,35.25025177001953
2014-09-30,71.71428680419922,37.85746383666992,575.7791748046875,40.92566680908203,10.149999618530273,119.1823959350586,37.74628829956055,35.4035530090332
2014-10-01,71.3294448852539,37.159912109375,566.714111328125,40.519596099853516,9.90999984741211,117.0964584350586,37.32344055175781,34.924476623535156
2014-10-02,71.46935272216797,37.08517074584961,568.5191040039062,40.39600372314453,10.010000228881836,116.69493865966797,37.21772766113281,35.3652229309082
2014-10-03,71.86296081542969,37.33927536010742,573.7048950195312,40.68732452392578,10.15999984741211,118.87882232666016,37.53486633300781,36.09341812133789
2014-10-06,72.45774841308594,37.314369201660156,575.7692260742188,40.68732452392578,10.010000228881836,118.134521484375,37.814247131347656,36.08384704589844
2014-10-07,69.98243713378906,36.5072021484375,562.1964721679688,40.19295883178711,10.0,115.77440643310547,37.51220703125,35.173606872558594
2014-10-08,71.11949157714844,37.16488265991211,570.9324951171875,41.29644775390625,10.25,119.11384582519531,38.07722473144531,35.97843933105469
2014-10-09,70.97956848144531,36.25807189941406,559.3442993164062,40.47544860839844,10.220000267028809,115.38264465332031,37.35950469970703,35.47062683105469
2014-10-10,70.83085632324219,35.80465316772461,542.9992065429688,38.86878967285156,9.6899995803833,114.0605697631836,37.36713409423828,35.144859313964844
2014-10-13,71.41693115234375,35.72492980957031,531.7500610351562,38.5333366394043,9.470000267028809,110.16289520263672,36.931922912597656,34.081302642822266
