Date,CEYIX,CSIEX,CVMIX,PARNX,PARWX,PFPWX,PGINX,PRBLX,PRILX,PXLIX
2017-02-02,35.35222625732422,30.45176124572754,12.600103378295898,35.929954528808594,28.015342712402344,27.71770668029785,12.563111305236816,29.597991943359375,29.412796020507812,6.701816082000732
2017-02-03,35.63260269165039,30.686248779296875,12.707712173461914,36.203330993652344,28.157854080200195,27.85862159729004,12.618012428283691,29.798479080200195,29.61168670654297,6.7485880851745605
2017-02-06,35.5089111328125,30.581130981445312,12.707712173461914,36.07054901123047,28.065641403198242,27.76744270324707,12.553960800170898,29.672239303588867,29.486452102661133,6.728542327880859
2017-02-07,35.57487487792969,30.637731552124023,12.658798217773438,36.0861701965332,28.124319076538086,27.833757400512695,12.59056282043457,29.694520950317383,29.51592254638672,6.721860408782959
2017-02-08,35.63260269165039,30.694334030151367,12.707712173461914,36.031494140625,27.990196228027344,27.692842483520508,12.663762092590332,29.66481590270996,29.479095458984375,6.728542327880859
2017-02-09,35.87174606323242,30.896482467651367,12.815321922302246,36.187713623046875,28.157854080200195,27.866907119750977,12.700364112854004,29.716806411743164,29.530651092529297,6.781996250152588
2017-02-10,35.95420837402344,30.9611759185791,12.864234924316406,36.351741790771484,28.25006103515625,27.949798583984375,12.727813720703125,29.835603713989258,29.648513793945312,6.802041053771973
2017-02-13,36.09440231323242,31.090545654296875,12.913147926330566,36.5704460144043,28.426101684570312,28.13214683532715,12.791862487792969,30.021238327026367,29.832664489746094,6.848814010620117
2017-02-14,36.30880355834961,31.2684383392334,12.913147926330566,36.67198944091797,28.560226440429688,28.264772415161133,12.764412879943848,30.13261604309082,29.950519561767578,6.888904571533203
2017-02-15,36.45724105834961,31.397811889648438,12.981627464294434,36.921932220458984,28.803327560424805,28.496856689453125,12.828466415405273,30.318252563476562,30.134674072265625,6.928994655609131
2017-02-16,36.36652755737305,31.325042724609375,13.001193046569824,36.796958923339844,28.786563873291016,28.488569259643555,12.84676456451416,30.258859634399414,30.068376541137695,6.915633201599121
2017-02-17,36.45724105834961,31.397811889648438,12.942497253417969,36.84382247924805,28.92906951904297,28.629478454589844,12.828466415405273,30.2811336517334,30.09784698486328,6.922313690185547
2017-02-21,36.655155181884766,31.55953025817871,13.05988883972168,37.08595657348633,29.038047790527344,28.73723030090332,12.892515182495117,30.466764450073242,30.28200340270996,6.955722332000732
2017-02-22,36.605674743652344,31.527193069458008,13.0501070022583,36.96098709106445,29.004512786865234,28.704078674316406,12.874215126037598,30.333112716674805,30.14203453063965,6.942359447479248
2017-02-23,36.622169494628906,31.5352783203125,13.05988883972168,36.89850616455078,28.98775291442871,28.687503814697266,12.837614059448242,30.347959518432617,30.16413688659668,6.949040412902832
2017-02-24,36.82008361816406,31.705078125,12.932714462280273,36.89850616455078,29.046430587768555,28.745521545410156,12.828466415405273,30.444488525390625,30.2598934173584,6.949040412902832
2017-02-27,36.7128791809082,31.616134643554688,12.883800506591797,36.96879959106445,29.147024154663086,28.844985961914062,12.855915069580078,30.49646759033203,30.311460494995117,6.962405204772949
2017-02-28,36.572689056396484,31.494848251342773,12.776191711425781,36.76571273803711,28.845243453979492,28.546588897705078,12.80101490020752,30.325685501098633,30.14203453063965,6.942359447479248
2017-03-01,37.07571792602539,31.923404693603516,12.913147926330566,37.27342224121094,29.13863754272461,28.844985961914062,12.947415351867676,30.689531326293945,30.502975463867188,7.04926872253418
2017-03-02,36.927284240722656,31.79402732849121,12.776191711425781,37.007850646972656,29.012897491455078,28.712366104125977,12.855915069580078,30.51131820678711,30.32619285583496,7.002495288848877
2017-03-03,36.94377899169922,31.81020164489746,12.854453086853027,37.07033920288086,28.99613380432129,28.704078674316406,12.855915069580078,30.541019439697266,30.355653762817383,7.015859127044678
2017-03-06,36.94377899169922,31.81020164489746,12.854453086853027,36.87506103515625,28.878772735595703,28.57974624633789,12.764412879943848,30.392507553100586,30.208330154418945,6.995813369750977
2017-03-07,36.754112243652344,31.648479461669922,12.854453086853027,36.76571273803711,28.736265182495117,28.43883514404297,12.71866226196289,30.295978546142578,30.105205535888672,6.96908712387085
2017-03-08,36.778846740722656,31.664653778076172,12.80553913116455,36.70322799682617,28.719499588012695,28.430543899536133,12.700364112854004,30.24400520324707,30.06100845336914,6.955722332000732
2017-03-09,36.7870979309082,31.68082618713379,12.737060546875,36.718849182128906,28.719499588012695,28.422256469726562,12.69121265411377,30.273698806762695,30.090478897094727,6.96908712387085
2017-03-10,36.927284240722656,31.79402732849121,12.825104713439941,36.85163879394531,28.81170654296875,28.51343536376953,12.773564338684082,30.385082244873047,30.200969696044922,6.982450008392334
2017-03-13,36.993255615234375,31.850627899169922,12.922931671142578,36.89068603515625,28.79494285583496,28.496856689453125,12.837614059448242,30.4147891998291,30.23043441772461,6.995813369750977
2017-03-14,36.877811431884766,31.753597259521484,12.922931671142578,36.796958923339844,28.694351196289062,28.397390365600586,12.782713890075684,30.333112716674805,30.14940071105957,6.96908712387085
2017-03-15,37.18292236328125,32.01234817504883,13.138150215148926,37.07033920288086,28.89554214477539,28.596323013305664,12.947415351867676,30.622703552246094,30.436687469482422,7.029222011566162
2017-03-16,37.158180236816406,31.99617576599121,13.30445671081543,37.17188262939453,28.937454223632812,28.64605712890625,12.947415351867676,30.63754653930664,30.451417922973633,7.015859127044678
2017-03-17,37.20766067504883,32.02851867675781,13.37293529510498,37.1250114440918,28.83685874938965,28.538297653198242,12.965717315673828,30.63754653930664,30.458782196044922,7.002495288848877
2017-03-20,37.100460052490234,31.9395751953125,13.470762252807617,36.97660827636719,28.79494285583496,28.496856689453125,12.956565856933594,30.533597946166992,30.355653762817383,6.995813369750977
2017-03-21,36.762359619140625,31.648479461669922,13.343587875366211,36.46109390258789,28.392566680908203,28.107282638549805,12.84676456451416,30.162324905395508,29.987348556518555,6.902268409729004
2017-03-22,36.84482192993164,31.72125244140625,13.37293529510498,36.515769958496094,28.476398468017578,28.181884765625,12.865065574645996,30.214298248291016,30.038909912109375,6.908950328826904
2017-03-23,36.762359619140625,31.648479461669922,13.412066459655762,36.500144958496094,28.468015670776367,28.17359733581543,12.874215126037598,30.1920223236084,30.009449005126953,6.8955864906311035
2017-03-24,36.778846740722656,31.65656852722168,13.470762252807617,36.46889877319336,28.560226440429688,28.264772415161133,12.865065574645996,30.177173614501953,29.994722366333008,6.875540733337402
2017-03-27,36.8035888671875,31.68082618713379,13.40228271484375,36.476715087890625,28.59375762939453,28.297927856445312,12.865065574645996,30.20687484741211,30.024185180664062,6.868859767913818
2017-03-28,36.9685173034668,31.826372146606445,13.441413879394531,36.73447036743164,28.72787857055664,28.430543899536133,12.947415351867676,30.385082244873047,30.208330154418945,6.922313690185547
2017-03-29,37.00974655151367,31.858713150024414,13.480545043945312,36.77352523803711,28.79494285583496,28.496856689453125,12.919965744018555,30.444488525390625,30.267263412475586,6.935677528381348
2017-03-30,37.06747055053711,31.907230377197266,13.470762252807617,36.96879959106445,28.803327560424805,28.505144119262695,12.929115295410156,30.451919555664062,30.27463150024414,6.942359447479248
2017-03-31,36.993255615234375,31.842544555664062,13.40228271484375,36.906307220458984,28.79494285583496,28.505144119262695,12.929115295410156,30.451919555664062,30.267986297607422,6.942359447479248
2017-04-03,36.919036865234375,31.777856826782227,13.42184829711914,36.75009536743164,28.68596839904785,28.397390365600586,12.901665687561035,30.325313568115234,30.14971351623535,6.928994655609131
2017-04-04,36.8613166809082,31.729341506958008,13.451196670532227,36.789146423339844,28.66920280456543,28.380815505981445,12.837614059448242,30.34765625,30.16449737548828,6.935677528381348
2017-04-05,36.79534149169922,31.67273712158203,13.412066459655762,36.53919982910156,28.501544952392578,28.21504020690918,12.80101490020752,30.24339485168457,30.061012268066406,6.915633201599121
2017-04-06,36.91078567504883,31.769771575927734,13.441413879394531,36.6641731262207,28.610525131225586,28.314502716064453,12.84676456451416,30.310420989990234,30.12754249572754,6.928994655609131
2017-04-07,36.86956024169922,31.7374267578125,13.392498970031738,36.58606719970703,28.585372924804688,28.297927856445312,12.828466415405273,30.25084114074707,30.068408966064453,6.915633201599121
2017-04-10,36.960269927978516,31.81020164489746,13.353368759155273,36.6797981262207,28.68596839904785,28.389101028442383,12.84676456451416,30.273181915283203,30.09797477722168,6.935677528381348
2017-04-11,36.90254592895508,31.761682510375977,13.324021339416504,36.58606719970703,28.52669334411621,28.231616973876953,12.883365631103516,30.228498458862305,30.05362319946289,6.922313690185547
2017-04-12,36.8035888671875,31.67273712158203,13.353368759155273,36.359554290771484,28.375802993774414,28.08241844177246,12.84676456451416,30.08700180053711,29.905797958374023,6.908950328826904
2017-04-13,36.66339874267578,31.55144500732422,13.37293529510498,36.09397888183594,28.199766159057617,27.916643142700195,12.746113777160645,29.930606842041016,29.757970809936523,6.855495929718018
2017-04-17,36.9685173034668,31.818286895751953,13.490327835083008,36.429847717285156,28.417720794677734,28.13214683532715,12.855915069580078,30.168920516967773,29.98710060119629,6.915633201599121
2017-04-18,37.001502990722656,31.842544555664062,13.431631088256836,36.29706573486328,28.266828536987305,27.974660873413086,12.84676456451416,30.101892471313477,29.927976608276367,6.888904571533203
2017-04-19,37.0262451171875,31.866796493530273,13.412066459655762,36.26581954956055,28.266828536987305,27.974660873413086,12.828466415405273,30.101892471313477,29.920581817626953,6.868859767913818
2017-04-20,37.38908004760742,32.174068450927734,13.54902458190918,36.601688385009766,28.644052505493164,28.347658157348633,12.919965744018555,30.280628204345703,30.105358123779297,6.915633201599121
2017-04-21,37.339603424072266,32.133636474609375,13.54902458190918,36.38298416137695,28.501544952392578,28.20674705505371,12.919965744018555,30.161468505859375,29.98710060119629,6.902268409729004
2017-04-24,37.75191879272461,32.489418029785156,13.715330123901367,36.83601379394531,28.719499588012695,28.422256469726562,13.194470405578613,30.459369659423828,30.275367736816406,6.975766658782959
2017-04-25,37.94158935546875,32.65114212036133,13.842503547668457,37.14064025878906,28.903921127319336,28.612903594970703,13.331720352172852,30.69767951965332,30.519285202026367,7.0225419998168945
2017-04-26,38.07353210449219,32.76434326171875,13.774024963378906,37.218746185302734,29.088342666625977,28.795255661010742,13.331720352172852,30.68277931213379,30.5045108795166,7.029222011566162
2017-04-27,38.271446228027344,32.934146881103516,13.813156127929688,37.35934066772461,29.26438331604004,28.969318389892578,13.377472877502441,30.82427406311035,30.644935607910156,7.029222011566162
2017-04-28,38.296180725097656,32.9503173828125,13.832720756530762,37.218746185302734,29.063194274902344,28.770387649536133,13.377472877502441,30.712574005126953,30.53406524658203,7.015859127044678
2017-05-01,38.27968978881836,32.942237854003906,13.87185287475586,37.23435974121094,29.11349105834961,28.820117950439453,13.414072036743164,30.68277931213379,30.5045108795166,7.029222011566162
2017-05-02,38.34565734863281,32.998836517333984,14.028375625610352,37.28904724121094,29.26438331604004,28.969318389892578,13.459823608398438,30.720022201538086,30.541454315185547,7.035904884338379
2017-05-03,38.31267547607422,32.96649169921875,14.008809089660645,37.27342224121094,29.16379165649414,28.869853973388672,13.468973159790039,30.660438537597656,30.482336044311523,7.035904884338379
2017-05-04,38.518836975097656,33.144386291503906,13.979461669921875,37.39839553833008,29.281145095825195,28.98589515686035,13.58792495727539,30.83173370361328,30.652334213256836,7.04926872253418
2017-05-05,38.626041412353516,33.23332595825195,13.989245414733887,37.460880279541016,29.281145095825195,28.994184494018555,13.706875801086426,30.95088768005371,30.770601272583008,7.07599401473999
2017-05-08,38.56831741333008,33.184814453125,13.979461669921875,37.31247329711914,29.239233016967773,28.94445037841797,13.64282512664795,30.87641143798828,30.696687698364258,7.102721214294434
2017-05-09,38.593048095703125,33.20907211303711,14.057723045349121,37.35152816772461,29.35659408569336,29.060497283935547,13.615375518798828,30.87641143798828,30.704078674316406,7.089357376098633
2017-05-10,38.56006622314453,33.17673110961914,14.184898376464844,37.23435974121094,29.28952980041504,29.00247573852539,13.615375518798828,30.764699935913086,30.585805892944336,7.102721214294434
2017-05-11,38.49409866333008,33.12012481689453,14.224028587341309,37.1484489440918,29.239233016967773,28.952741622924805,13.551324844360352,30.720022201538086,30.541454315185547,7.089357376098633
2017-05-12,38.45286178588867,33.07969284057617,14.26315975189209,37.02347183227539,29.11349105834961,28.828407287597656,13.523873329162598,30.62320899963379,30.445369720458984,7.07599401473999
2017-05-15,38.60954284667969,33.217159271240234,14.390334129333496,37.2578010559082,29.214082717895508,28.927873611450195,13.58792495727539,30.75725746154785,30.578414916992188,7.116085529327393
2017-05-16,38.60954284667969,33.217159271240234,14.429466247558594,37.27342224121094,29.205703735351562,28.919584274291992,13.6519775390625,30.65299415588379,30.482336044311523,7.116085529327393
2017-05-17,38.065284729003906,32.748172760009766,14.26315975189209,36.593875885009766,28.56861114501953,28.281349182128906,13.478123664855957,30.191261291503906,30.01666831970215,7.009176254272461
2017-05-18,38.18073654174805,32.84519958496094,14.047940254211426,36.593875885009766,28.60213851928711,28.314502716064453,13.478123664855957,30.228498458862305,30.061012268066406,7.029222011566162
2017-05-19,38.3951416015625,33.03117752075195,14.233811378479004,36.914119720458984,28.99613380432129,28.712366104125977,13.624526977539062,30.444467544555664,30.275367736816406,7.062629699707031
2017-05-22,38.64253234863281,33.2495002746582,14.331637382507324,37.187503814697266,29.256000518798828,28.961029052734375,13.697726249694824,30.638097763061523,30.467544555664062,7.089357376098633
2017-05-23,38.68376541137695,33.27375793457031,14.360987663269043,37.28123474121094,29.348207473754883,29.060497283935547,13.725176811218262,30.690221786499023,30.519285202026367,7.102721214294434
2017-05-24,38.85693359375,33.427391052246094,14.400117874145508,37.40620040893555,29.38174057006836,29.093647003173828,13.79837703704834,30.816829681396484,30.644935607910156,7.116085529327393
2017-05-25,39.1373176574707,33.66188430786133,14.468596458435059,37.58585739135742,29.532630920410156,29.242843627929688,13.825827598571777,30.93598747253418,30.76320457458496,7.136129856109619
2017-05-26,39.153804779052734,33.67805862426758,14.53707504272461,37.54679870605469,29.49071502685547,29.20140266418457,13.807527542114258,30.91364860534668,30.74103355407715,7.149494647979736
2017-05-30,39.17854309082031,33.70231628417969,14.48816204071045,37.460880279541016,29.4655704498291,29.16824722290039,13.844125747680664,30.921091079711914,30.7484188079834,7.129449367523193
2017-05-31,39.228023529052734,33.74274444580078,14.468596458435059,37.499942779541016,29.532630920410156,29.242843627929688,13.871576309204102,30.958330154418945,30.785381317138672,7.122766017913818
2017-06-01,39.48366165161133,33.96106719970703,14.566423416137695,38.06231689453125,29.876327514648438,29.574403762817383,14.008830070495605,31.22643280029297,31.051471710205078,7.169538974761963
2017-06-02,39.73929977416992,34.17938995361328,14.634902000427246,38.202911376953125,29.92662239074707,29.632421493530273,14.109481811523438,31.397727966308594,31.228857040405273,7.202947616577148
2017-06-05,39.70631790161133,34.14704513549805,14.722946166992188,38.093563079833984,29.876327514648438,29.582685470581055,14.08203125,31.330692291259766,31.15494728088379,7.1962666511535645
2017-06-06,39.533138275146484,34.00149154663086,14.674032211303711,38.054508209228516,29.75896644592285,29.458354949951172,14.027130126953125,31.174304962158203,30.999732971191406,7.182901859283447
2017-06-07,39.57437515258789,34.04192352294922,14.752294540405273,38.054508209228516,29.767351150512695,29.474933624267578,14.072879791259766,31.151962280273438,30.98495101928711,7.182901859283447
2017-06-08,39.46717071533203,33.94489669799805,14.810990333557129,38.22634506225586,29.867942810058594,29.574403762817383,14.045431137084961,31.13705825805664,30.962772369384766,7.1762213706970215
2017-06-09,39.28575134277344,33.791263580322266,14.732728958129883,38.26539993286133,29.784114837646484,29.491514205932617,14.027130126953125,31.16684913635254,30.992338180541992,7.182901859283447
2017-06-12,39.1373176574707,33.66188430786133,14.644684791564941,38.25758743286133,29.901473999023438,29.60755729675293,13.963079452514648,31.181747436523438,31.007125854492188,7.162858486175537
2017-06-13,39.39295196533203,33.880210876464844,14.683815956115723,38.4216194152832,29.993682861328125,29.690441131591797,14.045431137084961,31.31580352783203,31.14017105102539,7.209629535675049
2017-06-14,39.376461029052734,33.87212371826172,14.722946166992188,38.36693572998047,29.960155487060547,29.66557502746582,14.045431137084961,31.300907135009766,31.125385284423828,7.1962666511535645
2017-06-15,39.236270904541016,33.74274444580078,14.595771789550781,38.2966423034668,29.893095016479492,29.599266052246094,13.999680519104004,31.2785701751709,31.110605239868164,7.169538974761963
2017-06-16,39.28575134277344,33.783172607421875,14.674032211303711,38.374752044677734,29.976919174194336,29.682157516479492,14.054579734802246,31.181747436523438,31.01450538635254,7.216311454772949
2017-06-19,39.60736083984375,34.058101654052734,14.820772171020508,38.64813232421875,30.25355339050293,29.955678939819336,14.118631362915039,31.457307815551758,31.280603408813477,7.263083457946777
2017-06-20,39.335227966308594,33.823604583740234,14.674032211303711,38.36693572998047,30.077516555786133,29.781618118286133,13.99052906036377,31.24877166748047,31.08103370666504,7.222994804382324
2017-06-21,39.34347152709961,33.83169174194336,14.703380584716797,38.4138069152832,30.26193618774414,29.972265243530273,13.999680519104004,31.2785701751709,31.110605239868164,7.229673862457275
2017-06-22,39.236270904541016,33.74274444580078,14.713163375854492,38.54658508300781,30.555335998535156,30.254079818725586,14.006113052368164,31.33814811706543,31.16973304748535,7.22967529296875
2017-06-23,39.31048583984375,33.80743408203125,14.693598747253418,38.679378509521484,30.639162063598633,30.33696937561035,14.033684730529785,31.39026641845703,31.221481323242188,7.2499260902404785
2017-06-26,39.26101303100586,33.76700210571289,14.810990333557129,38.74967575073242,30.73137092590332,30.428142547607422,14.04287338256836,31.479642868041992,31.3101749420166,7.243175029754639
2017-06-27,38.97238540649414,33.51633834838867,14.742510795593262,38.507537841796875,30.479890823364258,30.179487228393555,13.97854232788086,31.21153450012207,31.04408073425293,7.195921897888184
2017-06-28,39.35997009277344,33.839778900146484,14.820772171020508,38.827781677246094,30.76490592956543,30.469593048095703,14.052064895629883,31.47218894958496,31.29538917541504,7.25667667388916
2017-06-29,38.86518478393555,33.419307708740234,14.703380584716797,38.460670471191406,30.454740524291992,30.15461540222168,13.914210319519043,31.13705825805664,30.97016716003418,7.189173221588135
2017-06-30,39.02186584472656,33.556766510009766,14.80120849609375,38.45286178588867,30.429595947265625,30.129749298095703,13.969352722167969,31.1900691986084,31.025768280029297,7.195921897888184
2017-07-05,39.03011703491211,33.556766510009766,14.674032211303711,38.64032745361328,30.54694938659668,30.245792388916016,13.98773193359375,31.242324829101562,31.070255279541016,7.236426830291748
2017-07-06,38.700252532958984,33.28184509277344,14.566423416137695,38.218536376953125,30.1781063079834,29.889375686645508,13.877447128295898,30.89891815185547,30.73664093017578,7.1756720542907715
2017-07-07,39.00537109375,33.540592193603516,14.615336418151855,38.47629165649414,30.328996658325195,30.038570404052734,13.97854232788086,31.05569076538086,30.884912490844727,7.222924709320068
2017-07-10,39.02186584472656,33.548683166503906,14.703380584716797,38.54658508300781,30.370912551879883,30.071727752685547,14.015303611755371,31.018369674682617,30.847837448120117,7.22967529296875
2017-07-11,39.00537109375,33.540592193603516,14.791424751281738,38.53097152709961,30.387680053710938,30.096595764160156,14.04287338256836,30.995967864990234,30.825599670410156,7.216174602508545
2017-07-12,39.335227966308594,33.823604583740234,14.957730293273926,38.74967575073242,30.5888671875,30.2872371673584,14.153158187866211,31.219934463500977,31.048009872436523,7.263426303863525
2017-07-13,39.39295196533203,33.87212371826172,15.094688415527344,38.78873062133789,30.65593147277832,30.353548049926758,14.171541213989258,31.25725746154785,31.09248924255371,7.28367805480957
2017-07-14,39.61560821533203,34.058101654052734,15.231645584106445,38.98400115966797,30.78167152404785,30.48617172241211,14.254253387451172,31.428955078125,31.263002395629883,7.310679912567139
2017-07-17,39.656837463378906,34.09852981567383,15.231645584106445,38.937129974365234,30.748140335083008,30.453012466430664,14.235872268676758,31.46628189086914,31.292652130126953,7.310679912567139
2017-07-18,39.689823150634766,34.12278366088867,15.27077579498291,38.921512603759766,30.756521224975586,30.4612979888916,14.208301544189453,31.503620147705078,31.33713150024414,7.317431449890137
2017-07-19,39.87948989868164,34.28450393676758,15.397951126098633,39.062103271484375,30.85711669921875,30.560762405395508,14.281824111938477,31.63052749633789,31.463167190551758,7.364684104919434
2017-07-20,39.83000946044922,34.244075775146484,15.368603706359863,38.99961853027344,30.78167152404785,30.48617172241211,14.281824111938477,31.593202590942383,31.426097869873047,7.357933044433594
2017-07-21,39.920719146728516,34.32493591308594,15.368603706359863,39.03086471557617,30.873884201049805,30.577348709106445,14.21749210357666,31.63799476623535,31.470584869384766,7.351182460784912
2017-07-24,39.920719146728516,34.32493591308594,15.44686508178711,39.0074348449707,30.865497589111328,30.569053649902344,14.162348747253418,31.64545249938965,31.47799301147461,7.357933044433594
2017-07-25,39.8382568359375,34.244075775146484,15.41751766204834,39.10897445678711,30.907411575317383,30.610498428344727,14.153158187866211,31.720104217529297,31.5521297454834,7.351182460784912
2017-07-26,39.85475158691406,34.26024627685547,15.4664306640625,39.02305221557617,30.85711669921875,30.560762405395508,14.13477897644043,31.727569580078125,31.559541702270508,7.337680816650391
2017-07-27,39.7475471496582,34.17129898071289,15.476213455200195,38.827781677246094,30.681076049804688,30.386699676513672,14.116397857666016,31.63799476623535,31.470584869384766,7.330931663513184
2017-07-28,39.7475471496582,34.17129898071289,15.388168334960938,38.71842575073242,30.714611053466797,30.41986083984375,14.107207298278809,31.623062133789062,31.45575523376465,7.330931663513184
2017-07-31,39.76404571533203,34.17938995361328,15.427299499511719,38.71062088012695,30.756521224975586,30.4612979888916,14.070446014404297,31.63799476623535,31.470584869384766,7.324181079864502
2017-08-01,39.87948989868164,34.28450393676758,15.476213455200195,38.76529312133789,30.756521224975586,30.4612979888916,14.13477897644043,31.71263885498047,31.54471206665039,7.337680816650391
2017-08-02,39.87948989868164,34.28450393676758,15.44686508178711,38.64032745361328,30.706226348876953,30.41156768798828,14.189920425415039,31.690250396728516,31.522480010986328,7.337680816650391
2017-08-03,39.80527114868164,34.219818115234375,15.388168334960938,38.44504928588867,30.471506118774414,30.187768936157227,14.180730819702148,31.5708065032959,31.411272048950195,7.303928852081299
2017-08-04,39.8217658996582,34.23598861694336,15.41751766204834,38.4216194152832,30.345766067504883,30.055145263671875,14.245062828063965,31.503620147705078,31.33713150024414,7.324181079864502
2017-08-07,39.94545364379883,34.33302307128906,15.53490924835205,38.374752044677734,30.362533569335938,30.071727752685547,14.263443946838379,31.540939331054688,31.37420654296875,7.317431449890137
