Date,CAIBX,DFEVX,ESGN,ESGS,FAN,FKINX,IWD,TOPIX,VTV,VYM
2017-02-02,50.010833740234375,23.467880249023438,21.956695556640625,22.113157272338867,11.209362030029297,1.8929544687271118,102.61270141601562,9.953422546386719,84.30928802490234,66.9831314086914
2017-02-03,50.285423278808594,23.55873680114746,22.157072067260742,22.113157272338867,11.32832145690918,1.9011143445968628,103.56915283203125,10.061185836791992,85.07794952392578,67.49735260009766
2017-02-06,50.14813995361328,23.55873680114746,22.157072067260742,22.36210823059082,11.209362030029297,1.9011143445968628,103.26854705810547,9.943625450134277,84.88805389404297,67.34664154052734
2017-02-07,50.19961929321289,23.467880249023438,21.893199920654297,22.36210823059082,11.163610458374023,1.8929544687271118,103.03172302246094,9.708505630493164,84.72526550292969,67.30229949951172
2017-02-08,50.345497131347656,23.5769100189209,21.909690856933594,22.36210823059082,11.273416519165039,1.8929544687271118,102.98617553710938,9.737895011901855,84.72526550292969,67.34664154052734
2017-02-09,50.43989562988281,23.740447998046875,22.000396728515625,22.36210823059082,11.300867080688477,1.9011143445968628,103.69667053222656,9.91423511505127,85.26786041259766,67.70127868652344
2017-02-10,50.517120361328125,23.913070678710938,21.9270076751709,22.660377502441406,11.319169044494629,1.9011143445968628,104.15210723876953,9.98281192779541,85.60245513916016,67.91405487060547
2017-02-13,50.64583206176758,24.076614379882812,22.18181037902832,22.660377502441406,11.346620559692383,1.9092726707458496,104.735107421875,9.963218688964844,86.18121337890625,68.27755737304688
2017-02-14,50.57719421386719,24.149295806884766,22.10677146911621,22.660377502441406,11.383222579956055,1.917432188987732,105.27254486083984,10.070981979370117,86.58816528320312,68.53469848632812
2017-02-15,50.72307205200195,24.28557777404785,22.198307037353516,22.660377502441406,11.438125610351562,1.917432188987732,105.75531768798828,9.992609024047852,86.97700500488281,68.87158966064453
2017-02-16,50.85178756713867,24.258323669433594,22.256027221679688,22.660377502441406,11.502180099487305,1.917432188987732,105.65509033203125,9.845659255981445,86.9950942993164,68.88933563232422
2017-02-17,50.90327072143555,24.194721221923828,22.19005584716797,22.954668045043945,11.410674095153809,1.917432188987732,105.70976257324219,9.806472778320312,86.97700500488281,68.96024322509766
2017-02-21,51.023406982421875,24.440032958984375,22.23952865600586,23.176578521728516,11.438125610351562,1.9255915880203247,106.44758605957031,9.904438972473145,87.51055145263672,69.36809539794922
2017-02-22,51.04056930541992,24.51271629333496,22.289011001586914,23.18532943725586,11.456427574157715,1.9255915880203247,106.21985626220703,9.708505630493164,87.44725799560547,69.29717254638672
2017-02-23,51.2894287109375,24.48546028137207,22.289011001586914,23.14556312561035,11.28256893157959,1.9337503910064697,106.38381958007812,9.649725914001465,87.63716125488281,69.54541015625
2017-02-24,51.23793411254883,24.331008911132812,22.289011001586914,23.14874267578125,11.191061973571777,1.9255915880203247,106.34739685058594,9.512572288513184,87.64619445800781,69.66067504882812
2017-02-27,51.23793411254883,24.249235153198242,22.289011001586914,23.209190368652344,11.136157989501953,1.9337503910064697,106.556884765625,9.610539436340332,87.73662567138672,69.69613647460938
2017-02-28,51.195030212402344,24.185640335083008,22.289011001586914,23.177371978759766,11.172761917114258,1.9255915880203247,106.25630950927734,9.522368431091309,87.55577087402344,69.55428314208984
2017-03-01,51.435298919677734,24.440032958984375,22.321992874145508,23.40803337097168,11.300867080688477,1.9419801235198975,107.86857604980469,9.747692108154297,88.83988952636719,70.42314147949219
2017-03-02,51.2894287109375,24.094783782958984,22.231281280517578,23.241003036499023,11.236814498901367,1.933786392211914,107.03054809570312,9.59094524383545,88.18880462646484,70.04192352294922
2017-03-03,51.358070373535156,24.140209197998047,22.115840911865234,23.248165130615234,11.28256893157959,1.933786392211914,107.04878997802734,9.62033462524414,88.21591186523438,70.05078887939453
2017-03-06,51.25510025024414,24.140209197998047,22.115840911865234,23.16067123413086,11.236814498901367,1.933786392211914,106.68443298339844,9.669318199157715,87.9175033569336,69.89119720458984
2017-03-07,51.16070556640625,24.21289825439453,22.115840911865234,23.03420639038086,11.22766399383545,1.9255913496017456,106.2654037475586,9.581148147583008,87.61003112792969,69.63408660888672
2017-03-08,50.93759536743164,24.05844497680664,22.115840911865234,23.03420639038086,11.172761917114258,1.9173972606658936,105.70976257324219,9.218671798706055,87.39300537109375,69.43016052246094
2017-03-09,50.96334457397461,23.794960021972656,22.175214767456055,22.94273567199707,11.154458999633789,1.9092038869857788,105.78263854980469,9.199078559875488,87.46533966064453,69.50108337402344
2017-03-10,51.1435432434082,23.86764907836914,22.24860382080078,23.02068519592285,11.218515396118164,1.9173972606658936,106.11965942382812,9.199078559875488,87.74568939208984,69.8114013671875
2017-03-13,51.23793411254883,24.221982955932617,22.51165008544922,23.02068519592285,11.245965957641602,1.9173972606658936,106.13787078857422,9.257858276367188,87.67332458496094,69.7670669555664
2017-03-14,51.031986236572266,24.221982955932617,22.18181037902832,23.02068519592285,11.108709335327148,1.9092038869857788,105.7188720703125,9.081518173217773,87.33873748779297,69.50108337402344
2017-03-15,51.577178955078125,24.67625617980957,22.321992874145508,23.02068519592285,11.245965957641602,1.9255913496017456,106.65708923339844,9.365622520446777,88.08027648925781,70.1394271850586
2017-03-16,51.689674377441406,24.921567916870117,22.321992874145508,23.02068519592285,11.319169044494629,1.9255913496017456,106.52045440673828,9.306841850280762,87.95366668701172,70.02417755126953
2017-03-17,51.77622604370117,24.939733505249023,22.321992874145508,23.02068519592285,11.392373085021973,1.9255913496017456,106.23809051513672,9.316638946533203,87.72757720947266,69.9798583984375
2017-03-20,51.75891876220703,25.07601547241211,22.602359771728516,23.02068519592285,11.410674095153809,1.9255913496017456,105.92838287353516,9.287247657775879,87.46533966064453,69.8114013671875
2017-03-21,51.64641571044922,24.83979606628418,22.602359771728516,23.059659957885742,11.355772018432617,1.9173972606658936,104.4253921508789,9.120705604553223,86.22643280029297,69.10212707519531
2017-03-22,51.65507125854492,24.921567916870117,22.602359771728516,23.059659957885742,11.401524543762207,1.9092038869857788,104.44361877441406,9.081518173217773,86.32588195800781,69.1824722290039
2017-03-23,51.689674377441406,24.966991424560547,22.68646812438965,23.059659957885742,11.426322937011719,1.9092038869857788,104.45272064208984,9.071722030639648,86.29878997802734,69.10211944580078
2017-03-24,51.637760162353516,24.994253158569336,22.68646812438965,22.811500549316406,11.435508728027344,1.9173972606658936,104.34195709228516,9.071722030639648,86.12411499023438,69.01280975341797
2017-03-27,51.724300384521484,24.903392791748047,22.684818267822266,22.811500549316406,11.444694519042969,1.9173972606658936,104.03067016601562,9.061924934387207,85.92400360107422,68.89672088623047
2017-03-28,51.8368034362793,24.985164642333984,22.684818267822266,22.9491024017334,11.536544799804688,1.9255913496017456,104.95533752441406,9.208874702453613,86.64260864257812,69.32536315917969
2017-03-29,51.845455169677734,25.057846069335938,22.684818267822266,22.9491024017334,11.527360916137695,1.9255913496017456,105.02859497070312,9.385214805603027,86.60623931884766,69.31645202636719
2017-03-30,51.8368034362793,24.957904815673828,22.684818267822266,22.9491024017334,11.435508728027344,1.933786392211914,105.53211975097656,9.306841850280762,87.03375244140625,69.54862976074219
2017-03-31,51.784873962402344,24.848878860473633,22.862930297851562,23.113740921020508,11.573287010192871,1.933786392211914,105.23001861572266,9.40480899810791,86.75177764892578,69.34323120117188
2017-04-03,51.698341369628906,24.957904815673828,22.857973098754883,23.237686157226562,11.545731544494629,1.9255565404891968,104.95533752441406,9.365622520446777,86.5698471069336,69.17356872558594
2017-04-04,51.750267028808594,25.012422561645508,22.685195922851562,22.909833908081055,11.536544799804688,1.9255565404891968,105.12928009033203,9.46358871459961,86.6881103515625,69.31645202636719
2017-04-05,51.715641021728516,24.976078033447266,22.750505447387695,23.00579261779785,11.499805450439453,1.9255565404891968,104.6989974975586,9.346028327941895,86.3333511352539,69.0842514038086
2017-04-06,51.77622604370117,24.921567916870117,22.71578025817871,23.00579261779785,11.536544799804688,1.9255565404891968,105.12012481689453,9.453791618347168,86.60623931884766,69.1914291381836
2017-04-07,51.750267028808594,24.867053985595703,22.71578025817871,22.956212997436523,11.591656684875488,1.9255565404891968,104.92789459228516,9.414605140686035,86.4970703125,69.11103820800781
2017-04-10,51.750267028808594,24.803455352783203,22.709169387817383,23.00579261779785,11.536544799804688,1.9255565404891968,105.01941680908203,9.522368431091309,86.50617218017578,69.11103820800781
2017-04-11,51.888729095458984,24.739852905273438,22.709169387817383,22.93382453918457,11.665138244628906,1.9255565404891968,105.02859497070312,9.522368431091309,86.50617218017578,69.11103820800781
2017-04-12,51.97526168823242,24.748939514160156,22.709169387817383,22.888242721557617,11.610025405883789,1.9255565404891968,104.50674438476562,9.42440128326416,86.14231872558594,68.8877944946289
2017-04-13,51.6810302734375,24.758024215698242,22.799280166625977,22.888242721557617,11.51817512512207,1.9173282384872437,103.55461120605469,9.22846794128418,85.42369842529297,68.36090850830078
2017-04-17,51.94929885864258,24.88521957397461,22.857973098754883,22.888242721557617,11.646766662597656,1.9173282384872437,104.46096801757812,9.248061180114746,86.11502075195312,68.82526397705078
2017-04-18,51.94064712524414,24.630826950073242,22.709169387817383,22.797883987426758,11.490621566772461,1.9173282384872437,104.08560180664062,9.159892082214355,85.7420654296875,68.6734619140625
2017-04-19,51.6810302734375,24.430946350097656,22.709169387817383,22.797883987426758,11.463064193725586,1.9090995788574219,103.74685668945312,8.93456745147705,85.44190216064453,68.41448974609375
2017-04-20,51.750267028808594,24.66716957092285,22.94063949584961,23.045774459838867,11.463064193725586,1.9173282384872437,104.54335021972656,8.944364547729492,86.16960906982422,68.78955841064453
2017-04-21,51.65507125854492,24.66716957092285,22.94063949584961,23.045774459838867,11.435508728027344,1.9090995788574219,104.0215072631836,8.90517807006836,85.8330307006836,68.59308624267578
2017-04-24,52.25218200683594,24.966991424560547,23.213449478149414,23.229690551757812,11.7294340133667,1.9255565404891968,105.18421936035156,8.963957786560059,86.8609390258789,69.32536315917969
2017-04-25,52.381996154785156,25.294071197509766,23.213449478149414,23.229690551757812,11.84883975982666,1.942015290260315,105.84341430664062,9.081518173217773,87.31573486328125,69.66471862792969
2017-04-26,52.34737777709961,25.24864387512207,23.527591705322266,23.229690551757812,11.84883975982666,1.933785319328308,105.7884750366211,9.042330741882324,87.24296569824219,69.53968811035156
2017-04-27,52.25218200683594,25.07601547241211,23.460628509521484,23.229690551757812,11.986618041992188,1.933785319328308,105.53211975097656,8.885583877563477,87.07013702392578,69.54862976074219
2017-04-28,52.19160842895508,25.030593872070312,23.38043785095215,23.229690551757812,12.004987716674805,1.933785319328308,105.02859497070312,8.826805114746094,86.7244873046875,69.28963470458984
2017-05-01,52.12237548828125,25.066932678222656,23.38043785095215,23.245689392089844,12.050914764404297,1.9255218505859375,105.0926742553711,8.807210922241211,86.73358154296875,69.24500274658203
2017-05-02,52.31276321411133,25.257732391357422,23.759065628051758,23.245689392089844,12.151949882507324,1.9337854385375977,104.93704223632812,8.768024444580078,86.67900085449219,69.1914291381836
2017-05-03,52.226226806640625,25.130531311035156,23.680530548095703,23.11774253845215,12.069284439086914,1.9255218505859375,105.0011215209961,8.728837966918945,86.7244873046875,69.17356872558594
2017-05-04,52.3214225769043,24.957904815673828,23.680530548095703,23.01938819885254,12.16113567352295,1.9337854385375977,104.79969787597656,8.454530715942383,86.7244873046875,69.17356872558594
2017-05-05,52.632957458496094,24.966991424560547,23.680530548095703,23.01938819885254,12.326468467712402,1.9420491456985474,105.3581771850586,8.709244728088379,87.08833312988281,69.46825408935547
2017-05-08,52.563724517822266,24.976078033447266,23.680530548095703,23.01938819885254,12.188692092895508,1.9337854385375977,105.23001861572266,8.73863410949707,87.00647735595703,69.39679718017578
2017-05-09,52.45988082885742,24.994253158569336,23.907867431640625,23.01938819885254,12.179505348205566,1.9337854385375977,104.92789459228516,8.640667915344238,86.73358154296875,69.16461944580078
2017-05-10,52.53776931762695,25.203214645385742,23.916135787963867,23.25368309020996,12.16113567352295,1.9420491456985474,105.2391586303711,8.817008018493652,86.9518814086914,69.2539291381836
2017-05-11,52.43391799926758,25.284982681274414,23.916135787963867,23.25368309020996,12.142766952514648,1.9420491456985474,104.90956115722656,8.787617683410645,86.73358154296875,69.03068542480469
2017-05-12,52.606998443603516,25.312238693237305,23.748319625854492,23.25368309020996,12.207060813903809,1.9420491456985474,104.56166076660156,8.787617683410645,86.38790893554688,68.83421325683594
2017-05-15,52.78007888793945,25.593889236450195,23.748319625854492,23.25368309020996,12.262171745300293,1.9420491456985474,105.2391586303711,8.885583877563477,86.88822174072266,69.2360610961914
2017-05-16,52.996421813964844,25.702917098999023,23.95747184753418,23.08576011657715,12.335654258728027,1.9420491456985474,105.1018295288086,8.846397399902344,86.76997375488281,69.20927429199219
2017-05-17,52.72815704345703,25.36675453186035,23.77559471130371,22.789888381958008,12.151949882507324,1.9337854385375977,103.35318756103516,8.728837966918945,85.2508773803711,68.2090835571289
2017-05-18,52.73680114746094,24.939733505249023,23.77559471130371,22.789888381958008,12.188692092895508,1.9337854385375977,103.49966430664062,8.719040870666504,85.3873062133789,68.28946685791016
2017-05-19,53.091617584228516,25.284982681274414,23.95747184753418,22.789888381958008,12.344839096069336,1.9420491456985474,104.28704071044922,8.90517807006836,86.06045532226562,68.7181167602539
2017-05-22,53.29930877685547,25.348583221435547,24.1228084564209,22.789888381958008,12.372393608093262,1.9503145217895508,104.7447738647461,8.836601257324219,86.42430114746094,69.0217514038086
2017-05-23,53.2819938659668,25.330411911010742,24.022775650024414,22.789888381958008,12.38157844543457,1.9503145217895508,105.1018295288086,8.826805114746094,86.73358154296875,69.21820831298828
2017-05-24,53.394500732421875,25.36675453186035,23.89877700805664,22.789888381958008,12.372393608093262,1.9503145217895508,105.1384506225586,8.77782154083252,86.8154525756836,69.28072357177734
2017-05-25,53.498348236083984,25.58480453491211,23.89877700805664,23.17851448059082,12.39995002746582,1.9503145217895508,105.30326080322266,8.591684341430664,87.04285430908203,69.53076171875
2017-05-26,53.437774658203125,25.648405075073242,23.818586349487305,23.139333724975586,12.390767097473145,1.9503145217895508,105.27578735351562,8.61127758026123,87.06105041503906,69.53076171875
2017-05-30,53.46372985839844,25.593889236450195,23.818586349487305,23.139333724975586,12.344839096069336,1.9503145217895508,104.97367095947266,8.41534423828125,86.89730834960938,69.51289367675781
2017-05-31,53.46372985839844,25.484867095947266,23.93680191040039,23.08576011657715,12.390767097473145,1.9503145217895508,104.85464477539062,8.376157760620117,86.77906036376953,69.53968811035156
2017-06-01,53.775272369384766,25.566635131835938,23.93680191040039,23.33844757080078,12.427504539489746,1.958613634109497,105.8159408569336,8.454530715942383,87.5704345703125,70.0933609008789
2017-06-02,53.913734436035156,25.657489776611328,24.38735008239746,23.43760108947754,12.41832160949707,1.958613634109497,105.77931213378906,8.317377090454102,87.58863067626953,70.2183837890625
2017-06-05,53.82719802856445,25.702917098999023,24.296415328979492,23.381622314453125,12.44587516784668,1.958613634109497,105.6328353881836,8.297784805297852,87.5704345703125,70.19159698486328
2017-06-06,53.80989074707031,25.675661087036133,24.19721031188965,23.276071548461914,12.519356727600098,1.958613634109497,105.44972229003906,8.425141334533691,87.39762115478516,70.039794921875
2017-06-07,53.775272369384766,25.62114715576172,24.19721031188965,23.229690551757812,12.436690330505371,1.9503138065338135,105.43142700195312,8.150834083557129,87.515869140625,70.039794921875
2017-06-08,53.66276931762695,25.630233764648438,24.112884521484375,23.38962173461914,12.427504539489746,1.9503138065338135,105.66944885253906,8.141037940979004,87.60681915283203,70.05765533447266
2017-06-09,53.66276931762695,25.58480453491211,23.978965759277344,23.38962173461914,12.344839096069336,1.958613634109497,106.53919982910156,8.366360664367676,88.30723571777344,70.4863052368164
2017-06-12,53.59353256225586,25.484867095947266,23.95747184753418,23.38962173461914,12.29891300201416,1.958613634109497,106.77722930908203,8.376157760620117,88.48006439208984,70.70063018798828
2017-06-13,53.72334671020508,25.57571792602539,24.19721031188965,23.621517181396484,12.36320972442627,1.958613634109497,107.11598205566406,8.513310432434082,88.77115631103516,70.82564544677734
2017-06-14,53.81059265136719,25.60297966003418,24.19721031188965,23.621517181396484,12.344839096069336,1.958613634109497,106.90541076660156,8.239004135131836,88.67108917236328,70.84351348876953
2017-06-15,53.627384185791016,25.412181854248047,23.96573829650879,23.605527877807617,12.124396324157715,1.9503138065338135,106.73146057128906,8.052867889404297,88.54376220703125,70.82564544677734
2017-06-16,53.90656280517578,25.403095245361328,23.96573829650879,23.605527877807617,12.16113567352295,1.9503138065338135,106.93287658691406,8.11164665222168,88.67108917236328,71.02210235595703
2017-06-19,54.054866790771484,25.53029441833496,24.1228084564209,23.605527877807617,12.106025695800781,1.958613634109497,107.49134063720703,8.09205436706543,89.14410400390625,71.32575225830078
2017-06-20,53.74079895019531,25.24864387512207,23.902082443237305,23.605527877807617,12.004987716674805,1.9503138065338135,106.73146057128906,8.003884315490723,88.57103729248047,70.88814544677734
2017-06-21,53.60993957519531,25.21230125427246,23.902082443237305,23.605527877807617,12.014174461364746,1.9337158203125,106.13636016845703,7.827543258666992,88.2162857055664,70.57559967041016
2017-06-22,53.66228103637695,25.266815185546875,23.902082443237305,23.397621154785156,11.968321800231934,1.942014455795288,106.09058380126953,7.876526832580566,88.14350891113281,70.55774688720703
2017-06-23,53.705902099609375,25.348583221435547,24.089738845825195,23.397621154785156,11.949607849121094,1.942014455795288,106.10889434814453,8.033273696899414,88.15906524658203,70.6981201171875
2017-06-26,53.80186462402344,25.5484619140625,24.056673049926758,23.467988967895508,12.005752563476562,1.942014455795288,106.56665802001953,8.072460174560547,88.40608215332031,70.80608367919922
2017-06-27,53.6186637878418,25.403095245361328,24.00707244873047,23.467988967895508,12.024467468261719,1.942014455795288,106.07228088378906,8.072460174560547,87.93032836914062,70.30220031738281
2017-06-28,53.862937927246094,25.5484619140625,24.19721031188965,23.467988967895508,12.136760711669922,1.942014455795288,106.85047912597656,8.141037940979004,88.61650848388672,70.68912506103516
2017-06-29,53.56631851196289,25.451030731201172,23.9706974029541,23.467988967895508,11.977679252624512,1.942014455795288,106.4476318359375,8.209613800048828,88.13162231445312,70.2032241821289
2017-06-30,53.487796783447266,25.55119514465332,24.104623794555664,23.467988967895508,12.080613136291504,1.942014455795288,106.5941390991211,8.28798770904541,88.34204864501953,70.32919311523438
2017-07-05,53.45289993286133,25.6513614654541,24.185100555419922,23.602294921875,12.071252822875977,1.942014455795288,107.19835662841797,8.199817657470703,88.9092788696289,70.6261215209961
2017-07-06,53.862937927246094,25.469242095947266,24.185100555419922,23.304729461669922,12.061898231506348,1.9336798191070557,106.08100891113281,8.11164665222168,88.08586883544922,70.0412368774414
2017-07-07,53.28714370727539,25.514772415161133,23.902591705322266,23.304729461669922,12.080613136291504,1.9336798191070557,106.47708129882812,8.052867889404297,88.50672149658203,70.2931900024414
2017-07-10,53.30459213256836,25.605831146240234,24.06773567199707,23.304729461669922,12.071252822875977,1.942014455795288,106.33892822265625,8.141037940979004,88.45182800292969,70.24820709228516
2017-07-11,53.24352264404297,25.733312606811523,24.05264663696289,23.373891830444336,12.061898231506348,1.942014455795288,106.16390228271484,8.199817657470703,88.25055694580078,70.13124084472656
2017-07-12,53.59248352050781,26.097553253173828,24.268091201782227,23.373891830444336,12.230332374572754,1.95034921169281,106.7073974609375,8.229207038879395,88.76289367675781,70.5721435546875
2017-07-13,53.705902099609375,26.26146125793457,24.298269271850586,23.373891830444336,12.192904472351074,1.9586836099624634,106.96532440185547,8.30757999420166,88.92757415771484,70.65310668945312
2017-07-14,53.96763229370117,26.498212814331055,24.537187576293945,23.684326171875,12.351982116699219,1.9586836099624634,107.29694366455078,8.395750999450684,89.22948455810547,70.9410629272461
2017-07-17,53.93273162841797,26.552846908569336,24.501977920532227,23.74866485595703,12.286479949951172,1.967018961906433,107.269287109375,8.395750999450684,89.22034454345703,70.9410629272461
2017-07-18,53.97635269165039,26.57105827331543,24.595867156982422,23.74866485595703,12.286479949951172,1.967018961906433,107.08506774902344,8.346768379211426,89.0831069946289,70.91405487060547
2017-07-19,54.15956115722656,26.77138900756836,24.71323013305664,23.74866485595703,12.314552307128906,1.967018961906433,107.69303894042969,8.542701721191406,89.46737670898438,71.22001647949219
2017-07-20,54.28169631958008,26.689437866210938,24.71323013305664,23.74866485595703,12.398770332336426,1.9753538370132446,107.72067260742188,8.41534423828125,89.54055786132812,71.36396026611328
2017-07-21,54.2904167175293,26.707645416259766,24.78029441833496,23.821041107177734,12.464273452758789,1.967018961906433,107.55487060546875,8.317377090454102,89.37586975097656,71.22900390625
2017-07-24,54.08104705810547,26.76228141784668,24.71323013305664,23.804960250854492,12.351982116699219,1.967018961906433,107.37985229492188,8.268393516540527,89.23863983154297,71.02204895019531
2017-07-25,54.14210891723633,26.789600372314453,24.52042007446289,23.804960250854492,12.464273452758789,1.9753538370132446,107.96016693115234,8.405547142028809,89.65948486328125,71.2560043334961
2017-07-26,54.3253173828125,26.89887237548828,24.52042007446289,23.804960250854492,12.529777526855469,1.9753538370132446,107.73909759521484,8.434937477111816,89.47651672363281,71.23800659179688
2017-07-27,54.36021041870117,26.889768600463867,24.52042007446289,23.804960250854492,12.323907852172852,1.9753538370132446,107.89568328857422,8.503514289855957,89.62287902832031,71.55293273925781
2017-07-28,54.21189880371094,26.835128784179688,24.52042007446289,23.804960250854492,12.342625617980957,1.9753538370132446,107.80358123779297,8.464327812194824,89.54055786132812,71.33697509765625
2017-07-31,54.229347229003906,26.917083740234375,24.797060012817383,23.804960250854492,12.342625617980957,1.9753538370132446,107.96016693115234,8.444734573364258,89.70523071289062,71.46294403076172
2017-08-01,54.36021041870117,26.953508377075195,25.00160789489746,23.804960250854492,12.314552307128906,1.9753535985946655,108.21810150146484,8.405547142028809,89.92481231689453,71.55293273925781
2017-08-02,54.395111083984375,27.026355743408203,25.00160789489746,23.804960250854492,12.398770332336426,1.9753535985946655,108.06150817871094,8.258597373962402,89.91565704345703,71.44493865966797
2017-08-03,54.48234939575195,26.889768600463867,24.956336975097656,23.804960250854492,12.464273452758789,1.9753535985946655,107.84040832519531,8.033273696899414,89.87906646728516,71.42695617675781
2017-08-04,54.46490478515625,27.05367088317871,24.908554077148438,23.917545318603516,12.482987403869629,1.9753535985946655,108.06150817871094,8.141037940979004,90.09864807128906,71.53495025634766
