Date,ADM,AES,BAC,BG,D,JNJ,JPM,MCD
2014-02-28,33.29179382324219,10.692140579223633,14.693550109863281,65.77274322509766,52.75035858154297,76.6156234741211,46.84064865112305,78.11648559570312
2014-03-03,32.70140075683594,10.856635093688965,14.489100456237793,64.79786682128906,52.13468551635742,76.14987182617188,46.337772369384766,77.43507385253906
2014-03-04,33.37378692626953,10.927135467529297,14.871330261230469,65.12004852294922,52.666751861572266,77.63030242919922,47.203365325927734,77.97689056396484
2014-03-05,33.349185943603516,10.99763298034668,15.342729568481445,64.75653076171875,52.081485748291016,77.00651550292969,47.94529342651367,78.0097427368164
2014-03-06,33.57058334350586,10.958468437194824,15.43167495727539,66.30149841308594,51.66342544555664,77.25602722167969,48.55533218383789,78.46949768066406
2014-03-07,33.89038848876953,11.005467414855957,15.413886070251465,66.07842254638672,52.02067184448242,77.61366271972656,48.9675178527832,78.40382385253906
2014-03-10,34.80878448486328,10.840970993041992,15.538405418395996,66.54934692382812,51.95225143432617,77.7217788696289,48.80263900756836,78.15753173828125
2014-03-11,34.80878448486328,10.660811424255371,15.360518455505371,65.35139465332031,51.72423553466797,77.75504302978516,47.970035552978516,81.09664916992188
2014-03-12,35.2023811340332,10.840970993041992,15.369414329528809,64.78131103515625,52.431129455566406,77.84654235839844,47.74745559692383,81.03916931152344
2014-03-13,34.76778030395508,10.840970993041992,15.262683868408203,64.44258117675781,52.826358795166016,77.34751892089844,47.335262298583984,79.93905639648438
2014-03-14,34.85798263549805,10.817475318908691,14.942481994628906,64.57475280761719,53.1227912902832,77.18948364257812,46.824153900146484,80.11145782470703
2014-03-17,34.898983001708984,10.895800590515137,15.218205451965332,64.8556900024414,53.66246795654297,78.12100219726562,47.4671630859375,80.12788391113281
2014-03-18,35.2023811340332,10.98197078704834,15.289362907409668,65.30180358886719,53.586456298828125,78.12933349609375,47.86286163330078,79.88981628417969
2014-03-19,34.980979919433594,10.833138465881348,15.51172161102295,64.5582504272461,53.077205657958984,77.8382339477539,48.06071472167969,78.89640808105469
2014-03-20,35.0137825012207,10.942803382873535,15.938651084899902,64.67390441894531,53.031593322753906,78.27904510498047,49.552825927734375,79.30690002441406
2014-03-21,34.989173889160156,10.880139350891113,15.618451118469238,64.73175048828125,53.252017974853516,79.78437805175781,49.60228729248047,78.37918853759766
2014-03-24,34.6857795715332,10.864471435546875,15.449463844299316,64.4095458984375,53.031593322753906,79.17723846435547,50.34421920776367,78.96207427978516
2014-03-25,34.775978088378906,10.911470413208008,15.307149887084961,64.57475280761719,53.25962448120117,80.99034118652344,50.22878646850586,78.74042510986328
2014-03-26,35.0137825012207,10.75480842590332,15.280466079711914,64.02947998046875,53.48005294799805,80.71587371826172,49.379703521728516,78.68295288085938
2014-03-27,35.341773986816406,10.98197078704834,15.129264831542969,64.63261413574219,53.92850112915039,80.90715789794922,49.39619445800781,78.9456787109375
2014-03-28,35.43196487426758,11.193462371826172,15.102583885192871,65.25224304199219,54.03490447998047,81.04022979736328,49.4951171875,79.83232879638672
2014-03-31,35.579566955566406,11.185626983642578,15.298259735107422,65.69011688232422,53.958900451660156,81.69728088378906,50.04743957519531,80.48090362548828
2014-04-01,35.61238479614258,11.209128379821777,15.42277717590332,65.73143768310547,53.51044464111328,81.45610809326172,50.01447296142578,80.37418365478516
2014-04-02,35.61238479614258,11.162127494812012,15.324939727783203,65.65707397460938,53.41923522949219,81.69728088378906,50.17208480834961,80.11964416503906
2014-04-03,35.38277816772461,11.162127494812012,15.253790855407715,65.673583984375,53.031593322753906,81.72223663330078,50.321407318115234,80.17713928222656
2014-04-04,35.300777435302734,11.224791526794434,14.87132740020752,64.6078109741211,52.91758728027344,81.85530853271484,49.61627960205078,80.34954833984375
2014-04-07,35.751766204833984,11.115128517150879,14.56892204284668,64.47562408447266,52.59074020385742,81.41451263427734,48.94432067871094,79.64350128173828
2014-04-08,35.69438171386719,11.263956069946289,14.622286796569824,66.0866928100586,53.571266174316406,81.5558853149414,48.81988525390625,80.5219497680664
2014-04-09,36.39137268066406,11.201295852661133,14.782389640808105,66.39239501953125,53.4344482421875,82.29608917236328,49.168312072753906,80.74362182617188
2014-04-10,36.21916580200195,11.303125381469727,14.337672233581543,65.59922790527344,52.887184143066406,80.29170227050781,47.61703109741211,81.63027954101562
2014-04-11,36.41597366333008,11.083796501159668,14.026369094848633,64.64913940429688,52.765560150146484,80.56617736816406,45.874935150146484,81.51535034179688
2014-04-14,36.64556884765625,11.209128379821777,14.230937004089355,65.48358917236328,53.38123321533203,80.79073333740234,45.5928840637207,82.18856048583984
2014-04-15,36.30116653442383,11.224791526794434,14.577814102172852,65.74794006347656,53.6396598815918,82.50402069091797,45.46015930175781,82.77967071533203
2014-04-16,36.916160583496094,11.240458488464355,14.346562385559082,67.0202865600586,54.36935806274414,82.12975311279297,45.84175491333008,82.77967071533203
2014-04-17,36.93256759643555,11.169961929321289,14.364355087280273,66.30149841308594,53.715667724609375,82.30440521240234,45.808570861816406,82.30348205566406
2014-04-21,36.809566497802734,11.075963973999023,14.31098461151123,66.0866928100586,53.761287689208984,83.16938018798828,45.65095520019531,81.82731628417969
2014-04-22,36.5799674987793,11.075963973999023,14.488872528076172,66.18582916259766,53.86770248413086,83.31907653808594,46.298011779785156,81.53997039794922
2014-04-23,36.67837142944336,11.185626983642578,14.560029983520508,66.7311019897461,54.01211929321289,83.35233306884766,46.497108459472656,81.38400268554688
2014-04-24,36.596378326416016,11.365788459777832,14.533345222473145,66.7311019897461,54.361751556396484,83.1361312866211,46.61325454711914,81.96688079833984
2014-04-25,36.424171447753906,11.310956001281738,14.186466217041016,67.23506927490234,54.977420806884766,82.99474334716797,46.206756591796875,82.69756317138672
2014-04-28,36.39137268066406,11.240458488464355,13.29703140258789,65.99580383300781,55.28905487060547,84.28387451171875,46.03255081176758,82.35274505615234
2014-04-29,35.44837951660156,11.256181716918945,13.55496883392334,65.93797302246094,55.07624816894531,84.02601623535156,46.53859329223633,83.32971954345703
2014-04-30,35.85837173461914,11.358366966247559,13.466024398803711,65.8057861328125,55.13706588745117,84.24226379394531,46.43904113769531,83.231201171875
2014-05-01,35.456573486328125,11.578458786010742,13.421552658081055,62.244911193847656,55.09143829345703,83.61019134521484,46.223358154296875,82.88638305664062
2014-05-02,35.71076965332031,11.264039039611816,13.563863754272461,63.12067794799805,53.86009216308594,82.59551239013672,46.10722732543945,83.27224731445312
2014-05-05,35.59598159790039,11.232599258422852,13.41265869140625,62.434959411621094,54.08811950683594,83.16938018798828,44.97901916503906,83.03416442871094
2014-05-06,35.37458419799805,11.15399169921875,13.101357460021973,62.36058807373047,53.692874908447266,82.7618408203125,44.24899673461914,82.87818145751953
2014-05-07,36.30116653442383,11.3740873336792,13.163619041442871,63.698997497558594,54.886226654052734,83.92623138427734,44.837974548339844,83.7073745727539
2014-05-08,36.137176513671875,11.067529678344727,13.279243469238281,63.41811752319336,54.02732467651367,83.58525085449219,45.09514236450195,83.69915008544922
2014-05-09,36.39957046508789,11.036087036132812,13.110249519348145,63.566810607910156,53.099998474121094,83.92623138427734,44.80480194091797,84.50372314453125
2014-05-12,36.62916946411133,11.012503623962402,13.403762817382812,64.07079315185547,52.697166442871094,83.60185241699219,45.335723876953125,84.44622802734375
2014-05-13,36.530242919921875,11.075389862060547,13.368186950683594,64.11210632324219,53.05439758300781,84.0177001953125,45.31083297729492,84.99629211425781
2014-05-14,36.15100860595703,11.146133422851562,13.199193954467773,64.31114959716797,53.6396598815918,83.89295959472656,45.09514236450195,84.58583068847656
2014-05-15,35.88718032836914,11.161853790283203,12.94125747680664,63.28273010253906,53.26723098754883,83.74327850341797,44.39002227783203,84.15068817138672
2014-05-16,36.12627410888672,11.177576065063477,12.905682563781738,63.60615158081055,53.457252502441406,83.65177154541016,44.22410202026367,84.6761245727539
2014-05-19,36.18398666381836,11.004644393920898,13.047991752624512,63.51493835449219,52.47673416137695,83.70166778564453,44.65546798706055,83.81409454345703
2014-05-20,35.72230529785156,10.871017456054688,12.923473358154297,63.871578216552734,52.3855094909668,83.3772964477539,44.56422805786133,83.3543472290039
2014-05-21,36.15925216674805,10.674504280090332,12.99462604522705,63.4154052734375,52.415931701660156,84.11750030517578,44.89604949951172,84.19995880126953
2014-05-22,35.986122131347656,10.753111839294434,13.08356761932373,62.61922073364258,53.06959915161133,84.5530014038086,45.25276565551758,84.10966491699219
2014-05-23,35.911930084228516,10.698086738586426,13.092463493347168,62.80996322631836,52.689552307128906,84.56974792480469,45.236175537109375,83.74020385742188
2014-05-27,36.538475036621094,10.823854446411133,13.537179946899414,62.93434524536133,52.765560150146484,84.4273681640625,45.7421989440918,84.03575897216797
2014-05-28,36.51375198364258,10.902458190917969,13.466024398803711,63.48178482055664,52.40519332885742,84.00025177001953,45.999366760253906,83.16551208496094
2014-05-29,36.80229187011719,10.973203659057617,13.474916458129883,64.3028793334961,52.535552978515625,84.38551330566406,46.223358154296875,83.86896514892578
2014-05-30,37.04963684082031,11.083250045776367,13.466024398803711,64.4521484375,52.8729133605957,84.97176361083984,46.098907470703125,83.94347381591797
2014-06-02,36.97542190551758,11.083250045776367,13.572757720947266,63.871578216552734,53.36360549926758,85.56636047363281,45.91642379760742,84.44000244140625
2014-06-03,36.563209533691406,11.15399169921875,13.528285026550293,63.59788131713867,53.57061004638672,85.80924224853516,46.123809814453125,83.96000671386719
2014-06-04,36.530242919921875,10.981060981750488,13.528285026550293,62.511375427246094,53.708621978759766,85.99347686767578,46.1901741027832,84.77934265136719
2014-06-05,37.07436752319336,11.224737167358398,13.723960876464844,63.1334228515625,53.84663009643555,86.44573974609375,46.97825241088867,84.78763580322266
2014-06-06,37.24748611450195,11.366227149963379,13.86627197265625,63.531532287597656,53.5552864074707,86.4122085571289,47.260311126708984,84.38207244873047
2014-06-09,37.214508056640625,11.311203956604004,14.08862590789795,63.30760192871094,52.91123962402344,86.44573974609375,47.63361740112305,83.90206909179688
2014-06-10,37.214508056640625,11.232599258422852,14.159782409667969,63.216365814208984,52.61988830566406,87.1827163696289,48.03180694580078,83.48828887939453
2014-06-11,36.818790435791016,11.18543529510498,13.86627197265625,62.87628936767578,51.91450881958008,86.52947235107422,47.509178161621094,83.1075668334961
2014-06-12,35.83772659301758,11.138272285461426,13.715067863464355,62.29573440551758,52.15985107421875,85.86785125732422,47.31837463378906,82.56135559082031
2014-06-13,36.14276885986328,11.161853790283203,13.7328519821167,62.179622650146484,52.474220275878906,85.86785125732422,47.31837463378906,83.16551208496094
2014-06-16,36.4560432434082,11.342646598815918,13.590547561645508,62.179622650146484,52.520206451416016,85.80086517333984,47.1773567199707,83.67036437988281
2014-06-17,36.61267852783203,11.444830894470215,13.86627197265625,62.50308609008789,52.50489044189453,85.3653564453125,47.63361740112305,83.81102752685547
2014-06-18,36.62916946411133,11.8142728805542,13.919634819030762,62.63576889038086,53.63195037841797,86.10235595703125,47.9322624206543,83.87725067138672
2014-06-19,37.19801712036133,11.95576000213623,13.83069133758545,63.03390121459961,54.437015533447266,86.93984985351562,47.5340576171875,84.34071350097656
2014-06-20,36.99192428588867,11.995062828063965,13.750592231750488,62.99241256713867,53.961639404296875,88.16259002685547,47.74146270751953,84.3489761352539
2014-06-23,37.08259582519531,12.010782241821289,13.919692993164062,62.73530960083008,53.70095443725586,87.72708892822266,48.272377014160156,84.34071350097656
2014-06-24,36.50550842285156,11.947901725769043,13.78619384765625,62.088382720947266,53.930965423583984,87.59307098388672,47.63361740112305,83.97654724121094
2014-06-25,36.18398666381836,12.042226791381836,13.768393516540527,61.93910217285156,53.486289978027344,88.57294464111328,47.7248649597168,84.09243774414062
2014-06-26,36.21696090698242,12.14441204071045,13.71499252319336,62.718727111816406,54.53667449951172,88.48082733154297,47.608726501464844,84.00965881347656
2014-06-27,36.12627410888672,12.207298278808594,13.643790245056152,63.216365814208984,54.29899978637695,87.92809295654297,47.7248649597168,83.96830749511719
2014-06-30,36.365352630615234,12.223016738891602,13.679391860961914,62.73530960083008,54.835693359375,87.61821746826172,47.79951477050781,83.3724136352539
2014-07-01,36.97542190551758,12.238736152648926,13.884092330932617,62.95098114013672,54.5596809387207,88.66509246826172,48.0919075012207,83.58757781982422
2014-07-02,37.362911224365234,12.136550903320312,14.106595993041992,63.16658401489258,53.39426803588867,88.65670013427734,47.5906867980957,83.19862365722656
2014-07-03,37.73390197753906,12.152271270751953,14.266796112060547,63.08364486694336,52.64289093017578,88.2882080078125,47.657508850097656,83.57103729248047
2014-07-07,38.335716247558594,12.136550903320312,14.186694145202637,63.680809020996094,52.796241760253906,89.16755676269531,47.34006881713867,82.90066528320312
2014-07-08,37.874046325683594,12.17585277557373,13.866292953491211,63.22465133666992,53.01857376098633,88.53944396972656,46.57988739013672,82.83447265625
2014-07-09,38.04718017578125,12.089388847351074,13.884092330932617,62.320613861083984,53.05691146850586,88.80744171142578,46.79709243774414,83.6455078125
2014-07-10,39.03648376464844,12.207298278808594,13.741691589355469,61.74003219604492,53.65496063232422,88.6064682006836,46.4128303527832,83.24000549316406
2014-07-11,39.44869613647461,12.112971305847168,13.688292503356934,61.19264602661133,53.286922454833984,88.02021789550781,46.61331558227539,83.06620788574219
2014-07-14,39.63008117675781,11.94003963470459,13.857393264770508,61.36681365966797,52.826908111572266,88.25469970703125,47.02264404296875,83.14897918701172
2014-07-15,39.19313430786133,11.908596992492676,14.070993423461914,60.993595123291016,53.30226516723633,86.4959716796875,48.676658630371094,83.00827026367188
2014-07-16,39.3745002746582,11.987203598022461,13.80399227142334,61.60732650756836,53.49394226074219,85.6082534790039,49.04420852661133,82.15584564208984
2014-07-17,39.011756896972656,11.84571361541748,13.52808952331543,61.31704330444336,53.01090621948242,84.0588607788086,48.33415222167969,81.4110107421875
2014-07-18,39.65480041503906,11.94003963470459,13.78619384765625,61.30875015258789,53.792972564697266,85.25650024414062,48.64325714111328,81.92410278320312
2014-07-21,39.63832092285156,11.908596992492676,13.81289291381836,61.250694274902344,53.68561553955078,84.81262969970703,48.651607513427734,80.73236083984375
2014-07-22,39.737247467041016,11.96362018585205,13.81289291381836,62.12156295776367,53.62428283691406,85.81763458251953,49.01081085205078,79.67304229736328
2014-07-23,39.81144714355469,11.947901725769043,13.81289291381836,62.12156295776367,53.8313102722168,85.58312225341797,49.286468505859375,78.9116439819336
2014-07-24,39.926876068115234,12.010782241821289,13.901893615722656,62.45332336425781,53.930965423583984,85.59148406982422,49.428489685058594,78.9116439819336
2014-07-25,39.671302795410156,11.861435890197754,13.875192642211914,61.72342300415039,53.56294631958008,85.51610565185547,49.294830322265625,79.2178726196289
2014-07-28,39.63008117675781,11.95576000213623,13.79509162902832,61.59904098510742,54.34500503540039,85.51610565185547,49.445194244384766,79.26751708984375
2014-07-29,39.21786880493164,11.869295120239258,13.652691841125488,61.53268051147461,53.61661148071289,85.3905029296875,48.98575210571289,79.30062103271484
2014-07-30,38.533592224121094,11.821974754333496,13.866292953491211,61.084815979003906,52.88056945800781,85.67524719238281,49.21128845214844,79.4082260131836
2014-07-31,38.25328826904297,11.522287368774414,13.572591781616211,65.38936614990234,51.86083221435547,83.82438659667969,48.17544174194336,78.25784301757812
2014-08-01,38.39344024658203,11.593265533447266,13.332289695739746,67.01497650146484,51.82249450683594,83.66526794433594,47.18135452270508,78.04267120361328
2014-08-04,38.70673370361328,11.680015563964844,13.394590377807617,66.56710815429688,51.39312744140625,83.88301849365234,47.323368072509766,78.05091094970703
2014-08-05,40.03403854370117,11.43553352355957,13.350089073181152,66.21876525878906,50.61109161376953,83.59825134277344,46.83049774169922,77.32266235351562
2014-08-06,40.099998474121094,11.32512092590332,13.52808952331543,66.35144805908203,49.76769256591797,84.3436279296875,46.972511291503906,77.35575866699219
2014-08-07,40.001060485839844,11.348783493041992,13.456892013549805,66.31828308105469,50.41939926147461,83.69039154052734,46.70520782470703,77.22335052490234
2014-08-08,40.42977523803711,11.632698059082031,13.52808952331543,66.59199523925781,52.021846771240234,84.65351867675781,47.06441116333008,77.4219741821289
2014-08-11,41.06456756591797,11.482853889465332,13.545891761779785,68.20929718017578,51.791839599609375,84.7204818725586,47.04769515991211,77.40541076660156
2014-08-12,40.92441940307617,11.506512641906738,13.536991119384766,68.00194549560547,51.745811462402344,84.27661895751953,47.07275390625,77.43024444580078
2014-08-13,41.25419616699219,11.577491760253906,13.572591781616211,67.61214447021484,51.960506439208984,85.20623779296875,47.38184356689453,77.76128387451172
2014-08-14,41.19648361206055,11.758881568908691,13.634892463684082,67.96048736572266,52.359195709228516,85.44075012207031,47.59904098510742,77.51300048828125
2014-08-15,41.00686264038086,11.680015563964844,13.545891761779785,67.83554077148438,52.826908111572266,84.72887420654297,47.406898498535156,77.62059783935547
2014-08-18,41.0480842590332,11.632698059082031,13.750592231750488,67.82723999023438,52.658226013183594,86.0102310180664,47.8078727722168,78.00126647949219
2014-08-19,41.164058685302734,11.750995635986328,13.750592231750488,69.03485870361328,53.355918884277344,86.22798156738281,48.08355712890625,78.16681671142578
2014-08-20,41.255184173583984,11.869296073913574,13.81289291381836,68.5268325805664,53.40195083618164,86.43737030029297,48.1503791809082,77.9516372680664
2014-08-21,41.064659118652344,11.8850679397583,14.382495880126953,69.14314270019531,53.43260955810547,87.25810241699219,48.8687858581543,78.2330093383789
2014-08-22,40.708431243896484,11.845635414123535,14.355792045593262,68.96824645996094,53.29460525512695,86.92926025390625,48.860435485839844,78.16681671142578
2014-08-25,40.973533630371094,11.956048965454102,14.498196601867676,69.60955047607422,53.739295959472656,87.03888702392578,49.570491790771484,78.15853118896484
2014-08-26,40.758140563964844,11.853523254394531,14.533797264099121,70.1092529296875,53.233253479003906,87.21593475341797,49.904640197753906,77.88542175292969
2014-08-27,41.07292938232422,11.861410140991211,14.418095588684082,70.42572021484375,53.735965728759766,87.03045654296875,49.77933120727539,78.33233642578125
2014-08-28,41.21376037597656,11.908730506896973,14.248994827270508,70.1925277709961,54.022132873535156,86.80276489257812,49.420143127441406,78.58277130126953
2014-08-29,41.30489730834961,11.971821784973145,14.320194244384766,70.50069427490234,54.30829620361328,87.46045684814453,49.662384033203125,78.9111328125
2014-09-02,41.470577239990234,11.790431022644043,14.48039722442627,71.01703643798828,53.728233337402344,87.14846801757812,49.84617614746094,78.13648986816406
2014-09-03,41.36288070678711,11.482853889465332,14.373266220092773,71.43345642089844,53.87518310546875,87.48576354980469,49.87123107910156,78.42277526855469
2014-09-04,41.5865592956543,11.577491760253906,14.382195472717285,70.70055389404297,54.34694290161133,87.55320739746094,49.87958526611328,78.3133316040039
2014-09-05,41.71909713745117,11.743112564086914,14.301847457885742,71.15862274169922,55.135841369628906,88.04222869873047,50.04665756225586,78.36383819580078
2014-09-08,41.859928131103516,11.782544136047363,14.596455574035645,71.30853271484375,54.7955207824707,87.73026275634766,50.02994155883789,77.88389587402344
2014-09-09,41.80194854736328,11.624814987182617,14.408976554870605,71.25857543945312,54.03759765625,87.51948547363281,49.33660125732422,76.69670104980469
2014-09-10,41.97591781616211,11.419759750366211,14.605381965637207,71.09201049804688,53.77464294433594,88.52284240722656,49.47026062011719,78.3049087524414
2014-09-11,42.183013916015625,11.451308250427246,14.792859077453613,71.92486572265625,54.076271057128906,88.15184783935547,49.92135238647461,78.27122497558594
2014-09-12,41.76052474975586,11.364555358886719,14.989262580871582,71.55008697509766,53.0399055480957,88.17716217041016,50.14690017700195,78.59117889404297
2014-09-15,41.88478469848633,11.356666564941406,14.94463062286377,71.66665649414062,53.10178756713867,88.29518127441406,50.071720123291016,78.70060729980469
2014-09-16,42.464683532714844,11.490739822387695,14.91784381866455,71.78327941894531,53.62767791748047,89.27323150634766,50.113487243652344,78.9363784790039
2014-09-17,42.41496658325195,11.411874771118164,14.971406936645508,71.69166564941406,53.40340042114258,89.53460693359375,50.380802154541016,78.75113677978516
2014-09-18,43.12741470336914,11.411874771118164,15.212449073791504,71.65834045410156,52.993507385253906,90.51268005371094,51.224525451660156,78.70904541015625
2014-09-19,42.820899963378906,11.593265533447266,15.132102966308594,70.78384399414062,53.3028564453125,91.05228424072266,51.04909896850586,79.44999694824219
2014-09-22,42.63035202026367,11.474966049194336,15.203521728515625,71.00037384033203,52.8233528137207,90.95954132080078,50.88201904296875,79.08794403076172
2014-09-23,42.05876159667969,11.44342041015625,15.221375465393066,70.32579040527344,52.8233528137207,90.60543060302734,50.90707778930664,78.73429870605469
2014-09-24,42.63035202026367,11.4039888381958,15.337433815002441,70.75054931640625,52.6764030456543,91.600341796875,51.48347854614258,79.9888687133789
2014-09-25,41.81850814819336,11.159503936767578,15.042828559875488,69.634521484375,52.305171966552734,90.30188751220703,50.24715042114258,79.2816162109375
2014-09-26,42.141597747802734,11.21471118927002,15.203521728515625,70.38407897949219,52.614540100097656,90.30188751220703,50.58964157104492,79.73625946044922
2014-09-29,42.49781799316406,11.20682144165039,15.185667991638184,70.05926513671875,52.962581634521484,89.8297348022461,50.39751052856445,81.01610565185547
2014-09-30,42.33213424682617,11.183165550231934,15.221375465393066,70.15087127685547,53.4343376159668,89.87187957763672,50.322322845458984,79.82888793945312
2014-10-01,41.75223922729492,11.19893741607666,15.016047477722168,68.96824645996094,53.56582260131836,87.94105529785156,49.929718017578125,79.30686950683594
2014-10-02,41.859928131103516,11.151618003845215,15.069611549377441,68.36857604980469,53.61222457885742,87.5616226196289,49.483978271484375,79.2479248046875
2014-10-03,42.340415954589844,11.151618003845215,15.43564224243164,69.62619018554688,54.169071197509766,88.64085388183594,50.711822509765625,79.87098693847656
2014-10-06,41.909637451171875,11.277803421020508,15.43564224243164,70.84212493896484,54.192283630371094,88.41322326660156,50.610904693603516,79.01216125488281
2014-10-07,41.064659118652344,11.23048210144043,15.069611549377441,70.37574005126953,54.28508758544922,86.33061218261719,49.84561538696289,78.1449203491211
2014-10-08,39.780609130859375,11.072751998901367,15.2838716506958,70.80880737304688,55.777740478515625,88.45538330078125,50.79593276977539,79.00375366210938
2014-10-09,39.04331970214844,10.62321662902832,14.810713768005371,69.484619140625,54.470703125,86.0692367553711,49.68582534790039,78.06912994384766
2014-10-10,38.405426025390625,10.449712753295898,14.712510108947754,68.80997467041016,54.61764907836914,85.3525619506836,49.21486282348633,77.71551513671875
